order_id,customer_id,order_date,order_status,total_amount,subtotal_amount,tax_amount,shipping_amount,discount_amount,payment_method,currency,channel,device_type,shipping_method,is_first_order,promo_code,store_location,utm_source,utm_campaign,created_at,updated_at
9530,4667,2024-09-26 11:29:45,delivered,88.45,79.61,7.08,13.4,0,credit_card,USD,web,tablet,pickup,True,,Parkerhaven,google,,2024-09-26 11:29:45,2025-08-28 16:52:25
9531,1109,2024-01-01 10:43:34,delivered,54.4,48.96,4.35,12.9,0.55,paypal,USD,store,mobile,standard,True,PROMOvHMB,Jamesberg,,,2024-01-01 10:43:34,2025-09-04 03:59:19
9532,1654,2024-10-08 09:02:57,returned,54.27,48.84,4.34,9.88,0,bnpl,USD,web,desktop,standard,False,,Williamchester,,,2024-10-08 09:02:57,2025-06-18 19:52:23
9533,2128,2025-08-24 22:31:43,delivered,74.43,66.98,5.95,6.48,11.69,credit_card,USD,mobile,mobile,standard,False,,,facebook,,2025-08-24 22:31:43,2025-09-15 22:11:03
9534,4417,2025-08-14 13:45:31,delivered,70.39,63.35,5.63,14.75,0,credit_card,USD,phone,tablet,express,False,,,,,2025-08-14 13:45:31,2025-09-09 04:10:15
9535,2354,2024-02-14 19:26:59,delivered,43.54,39.18,3.48,14.25,6.53,credit_card,USD,phone,mobile,express,False,PROMOtFfK,,direct,campaign_IzR,2024-02-14 19:26:59,2025-05-31 04:27:40
9536,2177,2024-06-15 09:16:51,delivered,66.77,60.1,5.34,6.48,0,gift_card,USD,phone,mobile,standard,False,,,facebook,,2024-06-15 09:16:51,2024-07-27 04:22:51
9537,3987,2025-07-17 18:02:20,delivered,59.96,53.96,4.8,1.12,0,credit_card,USD,store,mobile,pickup,True,,,instagram,campaign_TrF,2025-07-17 18:02:20,2025-08-06 02:35:38
9538,2084,2024-04-24 18:04:02,delivered,45.4,40.86,3.63,10.83,0,paypal,USD,web,tablet,standard,False,PROMOwApi,,google,campaign_Mje,2024-04-24 18:04:02,2024-08-13 02:37:46
9539,4583,2023-12-26 10:32:15,delivered,64.36,57.92,5.15,9.37,9.72,credit_card,USD,web,mobile,pickup,False,,,direct,,2023-12-26 10:32:15,2024-09-18 18:31:59
9540,3162,2024-08-21 07:48:51,delivered,56.41,50.77,4.51,12.69,8.13,paypal,USD,phone,mobile,overnight,False,,,,,2024-08-21 07:48:51,2025-07-28 18:17:51
9541,3305,2024-01-14 02:31:05,delivered,49.7,44.73,3.98,6.7,0,credit_card,USD,phone,tablet,overnight,False,,,direct,campaign_mnU,2024-01-14 02:31:05,2024-08-31 11:48:56
9542,4306,2025-03-10 07:08:37,delivered,66.85,60.17,5.35,4.08,0,credit_card,USD,store,mobile,standard,False,,South Scottborough,,,2025-03-10 07:08:37,2025-05-27 20:44:03
9543,4519,2023-11-28 08:45:25,delivered,49.2,44.28,3.94,3.45,0,credit_card,USD,web,desktop,overnight,False,,,,,2023-11-28 08:45:25,2025-06-09 07:25:17
9544,3413,2025-06-19 07:46:13,delivered,73.59,66.23,5.89,8.33,0,credit_card,USD,store,tablet,standard,False,,,,campaign_kBX,2025-06-19 07:46:13,2025-07-30 05:44:34
9545,67,2025-03-13 17:52:48,delivered,63.87,57.48,5.11,9.03,6.57,paypal,USD,mobile,mobile,pickup,False,,,direct,,2025-03-13 17:52:48,2025-09-16 18:50:01
9546,80,2024-04-28 10:11:21,delivered,74.53,67.07,5.96,12.3,13.72,credit_card,USD,mobile,mobile,pickup,False,PROMOAesC,,instagram,,2024-04-28 10:11:21,2024-10-07 21:37:46
9547,3903,2025-07-21 15:19:31,delivered,67.45,60.71,5.4,12.83,0,bnpl,USD,mobile,mobile,overnight,False,,,,campaign_dYM,2025-07-21 15:19:31,2025-08-26 01:39:59
9548,3541,2024-04-16 05:01:10,delivered,52.6,47.34,4.21,4.3,0,credit_card,USD,store,tablet,standard,False,,Swansonchester,,campaign_Fct,2024-04-16 05:01:10,2025-07-23 10:33:42
9549,1695,2024-03-31 22:27:42,returned,68.01,61.21,5.44,8.33,11.68,credit_card,USD,store,tablet,overnight,False,,,email,,2024-03-31 22:27:42,2024-09-18 14:42:15
9550,1151,2025-08-24 02:57:04,delivered,45.09,40.58,3.61,0.9,2.02,credit_card,USD,phone,mobile,standard,False,,,,,2025-08-24 02:57:04,2025-08-28 22:30:12
9551,4933,2024-10-03 13:35:30,delivered,63.96,57.56,5.12,5.67,0,gift_card,USD,web,desktop,overnight,False,,,instagram,,2024-10-03 13:35:30,2025-01-30 12:58:11
9552,2517,2025-03-05 19:49:42,delivered,65.83,59.24,5.27,4.1,0,credit_card,USD,phone,desktop,express,False,,,,,2025-03-05 19:49:42,2025-09-06 07:46:10
9553,1673,2023-12-24 07:48:48,delivered,37.85,34.06,3.03,3.57,0.83,credit_card,USD,web,mobile,standard,False,,,google,,2023-12-24 07:48:48,2025-01-26 03:56:05
9554,278,2024-05-20 04:40:18,cancelled,92.88,83.59,7.43,9.21,0,bnpl,USD,store,mobile,standard,False,,,email,,2024-05-20 04:40:18,2024-12-10 12:36:34
9555,1381,2023-12-16 04:48:37,returned,42.51,38.26,3.4,11.98,0,credit_card,USD,phone,tablet,overnight,False,,West Emilyview,,,2023-12-16 04:48:37,2024-06-29 15:04:42
9556,3547,2025-02-20 15:56:54,returned,72.65,65.39,5.81,13.2,0,credit_card,USD,mobile,desktop,standard,False,,,email,campaign_Pyr,2025-02-20 15:56:54,2025-09-22 14:20:37
9557,1491,2025-08-29 22:28:39,delivered,46.69,42.02,3.74,0.32,0,credit_card,USD,web,tablet,express,True,,,,campaign_GcR,2025-08-29 22:28:39,2025-09-22 07:00:35
9558,3517,2025-01-06 05:59:50,returned,57.71,51.94,4.62,7.39,5.01,paypal,USD,phone,mobile,pickup,False,,,instagram,,2025-01-06 05:59:50,2025-06-21 04:16:37
9559,4430,2024-10-26 15:51:35,delivered,63.76,57.39,5.1,5.91,0,bnpl,USD,store,desktop,pickup,False,,,,,2024-10-26 15:51:35,2024-12-18 12:04:47
9560,4771,2024-07-22 20:50:25,returned,58.47,52.62,4.68,7.58,0.58,paypal,USD,mobile,tablet,overnight,False,,,facebook,,2024-07-22 20:50:25,2024-10-28 02:18:02
9561,655,2024-07-14 16:51:49,delivered,77.75,69.97,6.22,2.09,0,credit_card,USD,mobile,tablet,pickup,False,,,,,2024-07-14 16:51:49,2025-06-20 22:43:38
9562,3876,2025-06-28 11:35:03,delivered,41.92,37.73,3.35,13.62,0,credit_card,USD,web,desktop,overnight,False,,,direct,campaign_oPB,2025-06-28 11:35:03,2025-07-31 18:44:30
9563,308,2024-10-16 18:45:30,delivered,63.82,57.44,5.11,10.34,0,bnpl,USD,web,tablet,express,True,PROMOfgrx,,,,2024-10-16 18:45:30,2024-10-17 16:39:43
9564,2,2025-02-26 07:08:30,delivered,74.35,66.92,5.95,4.48,0,credit_card,USD,store,mobile,pickup,False,,,direct,campaign_JXx,2025-02-26 07:08:30,2025-05-19 13:35:53
9565,3069,2024-11-06 13:13:25,delivered,63.18,56.86,5.05,9.29,0,credit_card,USD,phone,desktop,pickup,True,PROMOAqoU,,,campaign_HYj,2024-11-06 13:13:25,2025-04-12 20:01:06
9566,3542,2024-07-07 17:52:11,delivered,43.7,39.33,3.5,12.93,0,credit_card,USD,mobile,desktop,overnight,True,,,direct,campaign_Cyr,2024-07-07 17:52:11,2025-08-29 04:35:36
9567,1469,2024-02-27 16:48:14,returned,63.95,57.55,5.12,14.9,0,credit_card,USD,phone,tablet,overnight,False,,Danieltown,email,,2024-02-27 16:48:14,2024-04-05 08:46:24
9568,3376,2024-07-20 09:22:55,cancelled,80.27,72.25,6.42,13.92,0,credit_card,USD,web,desktop,overnight,False,,,,,2024-07-20 09:22:55,2025-07-24 04:44:15
9569,4183,2024-03-16 19:29:18,delivered,29.43,26.48,2.35,1.43,0,bnpl,USD,phone,tablet,pickup,False,,,facebook,campaign_lBx,2024-03-16 19:29:18,2024-07-08 18:09:21
9570,4026,2025-08-19 19:25:09,delivered,73.32,65.99,5.87,0.34,13.97,credit_card,USD,web,desktop,pickup,False,,,email,,2025-08-19 19:25:09,2025-09-02 22:04:38
9571,3830,2024-04-18 09:06:55,delivered,64.24,57.82,5.14,5.14,0,credit_card,USD,store,desktop,overnight,False,,Port Debra,,,2024-04-18 09:06:55,2025-05-08 07:25:00
9572,725,2024-02-17 10:51:53,delivered,78.21,70.39,6.26,13.46,0,credit_card,USD,phone,desktop,overnight,True,,Craigport,,,2024-02-17 10:51:53,2025-06-03 20:30:16
9573,4561,2025-08-20 10:52:11,delivered,54.13,48.72,4.33,0.36,0,bnpl,USD,phone,tablet,standard,False,PROMOYJph,,,,2025-08-20 10:52:11,2025-09-13 08:43:20
9574,3081,2025-07-07 19:46:21,delivered,77.83,70.05,6.23,4.12,0,credit_card,USD,store,tablet,pickup,False,,,google,,2025-07-07 19:46:21,2025-08-18 14:21:55
9575,431,2023-10-05 21:07:38,cancelled,76.34,68.71,6.11,1.06,0,paypal,USD,phone,mobile,standard,False,,,email,campaign_lQa,2023-10-05 21:07:38,2025-06-22 01:43:06
9576,533,2024-08-12 09:33:01,delivered,34.2,30.78,2.74,3.56,0,gift_card,USD,web,tablet,standard,True,,,,,2024-08-12 09:33:01,2024-09-15 14:06:49
9577,1164,2024-06-21 23:04:27,delivered,77.79,70.01,6.22,7.23,4.69,bnpl,USD,web,tablet,standard,False,,,,,2024-06-21 23:04:27,2025-03-01 17:25:45
9578,361,2025-01-12 16:08:41,returned,56.83,51.15,4.55,3.6,0,credit_card,USD,store,desktop,overnight,False,,Ronaldmouth,,,2025-01-12 16:08:41,2025-03-03 14:35:20
9579,3056,2024-02-18 20:46:39,cancelled,57.33,51.6,4.59,12.12,8.1,bnpl,USD,store,desktop,standard,True,,,,campaign_mKO,2024-02-18 20:46:39,2024-06-15 01:02:47
9580,4994,2024-10-22 09:00:25,delivered,39.21,35.29,3.14,7.27,7.0,credit_card,USD,web,mobile,standard,False,,,direct,,2024-10-22 09:00:25,2025-06-29 10:04:12
9581,1381,2023-10-18 03:00:25,delivered,20,18.0,1.6,2.36,0,paypal,USD,phone,desktop,overnight,True,,,direct,campaign_sDS,2023-10-18 03:00:25,2025-01-25 01:53:29
9582,2352,2024-07-28 12:06:15,delivered,78.13,70.31,6.25,7.31,0,paypal,USD,web,tablet,express,False,,,instagram,,2024-07-28 12:06:15,2025-05-25 22:06:08
9583,3963,2024-11-23 03:06:19,delivered,49.87,44.88,3.99,9.34,0,credit_card,USD,phone,mobile,pickup,False,,,email,,2024-11-23 03:06:19,2025-03-05 09:40:58
9584,110,2024-08-31 16:21:44,returned,81.73,73.56,6.54,12.35,0,paypal,USD,phone,tablet,express,False,,,,,2024-08-31 16:21:44,2025-01-14 06:40:00
9585,2236,2024-08-21 03:40:09,delivered,52.62,47.36,4.21,10.92,2.53,credit_card,USD,phone,desktop,overnight,False,,,direct,,2024-08-21 03:40:09,2025-07-08 11:56:51
9586,3276,2024-04-21 02:51:45,delivered,66.15,59.54,5.29,0.05,0,paypal,USD,phone,desktop,standard,False,,,email,,2024-04-21 02:51:45,2024-06-16 16:15:21
9587,3193,2023-11-28 21:46:14,delivered,33.24,29.91,2.66,10.4,3.3,gift_card,USD,mobile,tablet,pickup,False,,,,,2023-11-28 21:46:14,2025-01-13 16:49:13
9588,1723,2025-08-17 01:07:59,returned,46.08,41.48,3.69,11.96,0,credit_card,USD,web,tablet,express,False,,,google,,2025-08-17 01:07:59,2025-09-07 10:27:01
9589,520,2024-12-16 18:06:12,delivered,44.28,39.85,3.54,14.34,0,bnpl,USD,mobile,mobile,overnight,False,,,email,,2024-12-16 18:06:12,2025-02-14 13:27:27
9590,834,2025-01-29 13:06:36,delivered,35.94,32.34,2.88,4.7,0,gift_card,USD,mobile,desktop,standard,True,,,email,campaign_wfQ,2025-01-29 13:06:36,2025-09-04 18:56:56
9591,4874,2025-01-23 03:57:01,delivered,65.31,58.78,5.22,10.38,0,bnpl,USD,store,desktop,overnight,True,,,google,campaign_Unt,2025-01-23 03:57:01,2025-07-13 18:25:35
9592,3559,2024-05-11 19:39:09,delivered,67.81,61.03,5.42,6.34,0,credit_card,USD,phone,mobile,express,True,,,direct,,2024-05-11 19:39:09,2024-10-10 19:13:00
9593,2981,2025-01-14 22:55:29,returned,63.33,56.99,5.07,0.77,0,credit_card,USD,mobile,tablet,overnight,False,PROMONgmo,,google,,2025-01-14 22:55:29,2025-09-12 16:38:41
9594,2580,2023-12-30 13:09:29,delivered,92.85,83.57,7.43,3.57,0,credit_card,USD,phone,tablet,overnight,False,,,email,,2023-12-30 13:09:29,2025-04-14 13:03:32
9595,3625,2024-05-23 14:45:15,delivered,58.58,52.72,4.69,5.51,0,credit_card,USD,mobile,desktop,pickup,False,,,,,2024-05-23 14:45:15,2024-07-09 06:01:09
9596,3522,2025-07-29 23:46:20,returned,60.73,54.66,4.86,11.28,0,bnpl,USD,web,desktop,overnight,False,,,email,,2025-07-29 23:46:20,2025-09-14 05:02:03
9597,2036,2024-07-27 15:53:10,cancelled,62.66,56.39,5.01,11.84,0,credit_card,USD,mobile,mobile,standard,False,,,,campaign_GJu,2024-07-27 15:53:10,2025-03-21 22:51:46
9598,1709,2024-07-20 03:37:15,delivered,69.33,62.39,5.55,7.17,3.39,bnpl,USD,web,tablet,standard,False,,,facebook,campaign_obS,2024-07-20 03:37:15,2025-02-14 10:54:31
9599,3001,2024-06-07 16:53:23,delivered,70.71,63.64,5.66,3.25,0,credit_card,USD,store,tablet,pickup,False,,,facebook,,2024-06-07 16:53:23,2024-12-15 03:25:31
9600,1847,2024-12-17 08:54:01,delivered,46.8,42.12,3.74,2.54,8.07,credit_card,USD,phone,desktop,overnight,True,,,instagram,,2024-12-17 08:54:01,2025-03-27 07:59:40
9601,1421,2025-06-23 08:24:40,delivered,85.75,77.18,6.86,7.48,7.52,credit_card,USD,store,mobile,overnight,False,,Parkerview,,campaign_yGN,2025-06-23 08:24:40,2025-07-27 12:59:21
9602,349,2024-09-10 04:25:18,delivered,45.51,40.95,3.64,14.35,0,credit_card,USD,mobile,desktop,standard,False,,,instagram,,2024-09-10 04:25:18,2024-09-20 11:54:56
9603,2463,2023-11-26 15:12:07,delivered,63.47,57.13,5.08,13.53,0.81,bnpl,USD,phone,desktop,pickup,False,,,google,campaign_Zsh,2023-11-26 15:12:07,2024-11-01 01:49:01
9604,3727,2025-07-06 17:17:28,delivered,61.1,54.99,4.89,11.65,0,paypal,USD,mobile,tablet,express,False,,,direct,,2025-07-06 17:17:28,2025-09-16 12:33:22
9605,3658,2024-04-20 23:50:33,delivered,63.54,57.19,5.08,11.39,0,credit_card,USD,web,tablet,pickup,False,PROMOZqgi,,google,,2024-04-20 23:50:33,2024-07-31 22:30:25
9606,2586,2025-06-14 22:57:25,delivered,76.93,69.23,6.15,0.74,0,credit_card,USD,web,mobile,standard,True,,,google,campaign_Jzf,2025-06-14 22:57:25,2025-06-18 03:42:49
9607,2780,2024-01-25 13:54:23,delivered,32.52,29.27,2.6,0.23,6.43,paypal,USD,web,mobile,overnight,False,,Derekborough,direct,,2024-01-25 13:54:23,2024-03-22 02:37:29
9608,3180,2025-02-19 05:54:08,delivered,86.38,77.74,6.91,11.47,0,paypal,USD,web,tablet,overnight,False,,,facebook,,2025-02-19 05:54:08,2025-08-17 15:01:51
9609,1122,2024-05-01 04:13:17,delivered,40.67,36.6,3.25,2.35,0,bnpl,USD,phone,desktop,pickup,True,,,facebook,,2024-05-01 04:13:17,2024-10-24 01:51:39
9610,4730,2025-07-29 16:20:28,delivered,51.0,45.9,4.08,8.55,1.73,gift_card,USD,mobile,tablet,overnight,False,,,google,,2025-07-29 16:20:28,2025-08-05 05:16:01
9611,1003,2025-06-29 07:21:55,delivered,73.37,66.04,5.87,11.64,0,credit_card,USD,mobile,tablet,standard,False,,,,,2025-06-29 07:21:55,2025-07-02 21:43:19
9612,2709,2024-02-23 09:24:36,delivered,67.69,60.92,5.42,1.06,0,paypal,USD,web,mobile,overnight,False,,,,,2024-02-23 09:24:36,2025-01-20 18:41:11
9613,3864,2023-11-08 18:33:43,delivered,41.41,37.27,3.31,1.17,8.09,bnpl,USD,phone,desktop,express,False,PROMOGbNJ,,facebook,,2023-11-08 18:33:43,2025-04-25 21:19:28
9614,911,2024-01-10 09:17:52,delivered,42.43,38.18,3.39,14.05,0,credit_card,USD,phone,desktop,express,False,,,,campaign_sgF,2024-01-10 09:17:52,2024-04-16 23:30:23
9615,2349,2024-04-26 13:53:50,delivered,64.71,58.24,5.18,8.32,5.8,credit_card,USD,web,tablet,express,True,PROMOwXGk,,instagram,campaign_xxk,2024-04-26 13:53:50,2025-06-05 08:01:57
9616,2488,2023-09-26 13:59:24,delivered,70.15,63.14,5.61,0.74,0,credit_card,USD,mobile,mobile,express,False,,,email,campaign_jxG,2023-09-26 13:59:24,2023-10-02 09:44:24
9617,3938,2025-08-02 06:21:56,delivered,62.62,56.36,5.01,11.78,0,credit_card,USD,store,mobile,overnight,False,,,,,2025-08-02 06:21:56,2025-09-23 07:56:38
9618,3974,2025-08-28 07:35:57,delivered,49.98,44.99,4.0,4.75,0,paypal,USD,store,mobile,pickup,True,,,email,campaign_tyx,2025-08-28 07:35:57,2025-09-17 01:09:18
9619,4573,2025-08-15 13:03:13,delivered,54.01,48.61,4.32,9.25,0,credit_card,USD,mobile,mobile,overnight,False,,East Jeffery,google,,2025-08-15 13:03:13,2025-08-23 22:33:35
9620,1851,2025-08-12 07:16:44,delivered,56.8,51.12,4.54,8.89,11.26,gift_card,USD,mobile,tablet,express,False,,,facebook,campaign_Ilv,2025-08-12 07:16:44,2025-09-21 12:47:21
9621,1970,2024-11-30 22:34:24,delivered,41.06,36.95,3.28,8.63,0,credit_card,USD,mobile,mobile,overnight,False,PROMOZPAa,,direct,,2024-11-30 22:34:24,2025-05-21 06:49:12
9622,1308,2025-07-29 21:05:57,delivered,73.39,66.05,5.87,6.42,4.31,credit_card,USD,phone,tablet,pickup,True,,,email,,2025-07-29 21:05:57,2025-09-08 15:37:27
9623,975,2024-02-29 18:54:07,delivered,64.02,57.62,5.12,4.54,0,bnpl,USD,phone,desktop,overnight,False,,,google,,2024-02-29 18:54:07,2024-11-11 22:31:56
9624,1441,2024-05-03 20:45:56,delivered,73.42,66.08,5.87,13.4,7.77,credit_card,USD,phone,mobile,overnight,False,,,,,2024-05-03 20:45:56,2025-07-05 14:31:41
9625,1099,2023-10-23 09:27:48,delivered,49.16,44.24,3.93,14.82,0,credit_card,USD,web,desktop,express,False,,,facebook,,2023-10-23 09:27:48,2024-10-24 22:44:51
9626,1662,2025-06-28 18:46:08,delivered,32.35,29.12,2.59,11.36,2.86,bnpl,USD,store,tablet,pickup,False,,,,,2025-06-28 18:46:08,2025-08-20 15:25:13
9627,1789,2024-09-07 13:46:25,delivered,41.53,37.38,3.32,11.13,7.62,credit_card,USD,store,desktop,standard,False,,,,,2024-09-07 13:46:25,2024-10-16 08:49:27
9628,2519,2025-08-24 14:43:44,delivered,51.02,45.92,4.08,8.68,0,credit_card,USD,web,tablet,pickup,False,,,google,campaign_lAu,2025-08-24 14:43:44,2025-09-10 13:17:18
9629,1236,2023-11-19 07:23:45,delivered,84.91,76.42,6.79,1.4,0,credit_card,USD,phone,tablet,overnight,False,,,facebook,,2023-11-19 07:23:45,2025-05-21 04:46:49
9630,3570,2025-04-02 14:52:06,delivered,81.44,73.29,6.51,3.26,0,gift_card,USD,mobile,mobile,standard,False,,,,campaign_uDb,2025-04-02 14:52:06,2025-09-03 03:26:05
9631,4626,2024-05-17 13:49:26,delivered,62.66,56.39,5.01,14.41,1.41,paypal,USD,web,mobile,standard,False,,,instagram,campaign_nBW,2024-05-17 13:49:26,2025-04-04 15:41:07
9632,3554,2024-12-06 16:26:07,delivered,70.25,63.22,5.62,4.99,0,credit_card,USD,phone,mobile,pickup,False,,,facebook,,2024-12-06 16:26:07,2025-05-15 05:40:20
9633,4463,2024-04-20 16:30:30,delivered,73.23,65.91,5.86,12.8,0,credit_card,USD,phone,mobile,standard,False,,,direct,,2024-04-20 16:30:30,2024-10-16 02:59:43
9634,1797,2024-07-17 14:13:10,delivered,83.05,74.74,6.64,1.97,0,bnpl,USD,phone,desktop,express,False,,,,campaign_iIj,2024-07-17 14:13:10,2024-12-17 21:54:25
9635,780,2024-10-11 02:26:25,delivered,63.96,57.57,5.12,12.79,6.61,credit_card,USD,phone,desktop,overnight,True,,,direct,campaign_Ipx,2024-10-11 02:26:25,2025-05-03 01:39:09
9636,1383,2024-04-12 23:34:02,delivered,75.41,67.87,6.03,6.71,0,credit_card,USD,mobile,desktop,express,True,,Samuelmouth,facebook,campaign_hZi,2024-04-12 23:34:02,2025-04-22 07:26:30
9637,4698,2025-06-19 12:40:42,delivered,43.12,38.8,3.45,5.71,0,paypal,USD,mobile,mobile,express,False,,,instagram,,2025-06-19 12:40:42,2025-08-13 09:53:49
9638,4308,2025-09-19 11:04:11,returned,52.41,47.17,4.19,10.16,0.23,credit_card,USD,phone,tablet,express,False,PROMOiptd,,direct,campaign_ldx,2025-09-19 11:04:11,2025-09-21 11:32:06
9639,3964,2025-09-20 10:22:22,returned,63.63,57.27,5.09,5.04,0,credit_card,USD,web,mobile,overnight,False,,,google,campaign_CoE,2025-09-20 10:22:22,2025-09-20 14:28:47
9640,3452,2024-08-28 12:14:12,delivered,59.75,53.77,4.78,2.78,0,credit_card,USD,mobile,mobile,overnight,False,,,email,,2024-08-28 12:14:12,2025-01-22 12:36:12
9641,2742,2025-08-19 08:02:19,delivered,57.91,52.12,4.63,3.87,5.2,paypal,USD,web,tablet,overnight,False,,South Rodneychester,email,,2025-08-19 08:02:19,2025-09-22 23:34:03
9642,2423,2025-04-13 11:20:27,delivered,41.98,37.78,3.36,5.59,2.48,paypal,USD,web,desktop,overnight,False,PROMOnZro,,,,2025-04-13 11:20:27,2025-06-22 15:51:16
9643,2075,2024-08-17 11:52:54,delivered,70.56,63.51,5.65,4.4,0,paypal,USD,phone,mobile,express,False,,Goodville,,,2024-08-17 11:52:54,2024-10-05 10:48:58
9644,4125,2024-03-12 05:18:16,delivered,35.87,32.28,2.87,10.69,0,credit_card,USD,web,tablet,express,False,,,facebook,campaign_FqT,2024-03-12 05:18:16,2024-12-16 02:52:23
9645,3588,2024-05-01 21:33:56,delivered,66.87,60.18,5.35,2.37,0,credit_card,USD,web,mobile,pickup,False,,,google,campaign_bLN,2024-05-01 21:33:56,2024-06-11 19:04:48
9646,4795,2025-04-04 21:35:01,delivered,37.11,33.4,2.97,9.2,0.95,credit_card,USD,phone,tablet,pickup,False,,,instagram,campaign_CHQ,2025-04-04 21:35:01,2025-06-20 08:03:28
9647,4163,2024-02-14 18:04:42,delivered,48.02,43.22,3.84,0.33,0,paypal,USD,mobile,tablet,overnight,True,,,,campaign_uTI,2024-02-14 18:04:42,2024-08-21 15:22:07
9648,3076,2024-04-27 17:49:06,delivered,85.57,77.01,6.85,10.36,0,credit_card,USD,mobile,mobile,standard,False,,,instagram,,2024-04-27 17:49:06,2024-06-03 11:00:27
9649,1757,2023-12-11 01:31:29,returned,74.53,67.08,5.96,11.31,0,credit_card,USD,web,tablet,pickup,False,PROMOgXNu,,email,campaign_oUM,2023-12-11 01:31:29,2025-03-21 20:17:46
9650,2953,2024-12-03 19:45:49,delivered,39.22,35.3,3.14,10.19,0,bnpl,USD,phone,mobile,express,False,,,direct,,2024-12-03 19:45:49,2025-07-08 15:34:59
9651,3818,2025-05-17 14:42:03,delivered,30.87,27.79,2.47,9.17,0,credit_card,USD,phone,mobile,express,False,,,email,campaign_Yav,2025-05-17 14:42:03,2025-07-06 17:19:04
9652,4856,2024-03-01 08:46:00,delivered,53.95,48.56,4.32,7.62,0,credit_card,USD,web,mobile,standard,False,,,,campaign_JYB,2024-03-01 08:46:00,2025-09-19 04:45:09
9653,816,2024-03-22 14:23:22,delivered,50.66,45.59,4.05,9.29,0,gift_card,USD,mobile,tablet,pickup,False,,,direct,,2024-03-22 14:23:22,2024-12-25 08:40:20
9654,3637,2024-08-24 08:37:03,delivered,51.96,46.77,4.16,11.6,0,credit_card,USD,store,desktop,pickup,False,PROMOlrrd,,email,,2024-08-24 08:37:03,2025-08-31 08:05:34
9655,4233,2024-05-12 01:47:50,delivered,64.64,58.18,5.17,7.89,0,paypal,USD,mobile,tablet,overnight,False,PROMOVevU,East Christopher,google,campaign_Rwu,2024-05-12 01:47:50,2025-03-06 06:32:38
9656,2615,2023-11-26 02:12:21,returned,86.61,77.95,6.93,2.14,0,credit_card,USD,mobile,mobile,overnight,False,,,direct,,2023-11-26 02:12:21,2025-02-20 04:19:33
9657,4332,2023-10-31 20:03:53,delivered,52.79,47.51,4.22,5.85,0,bnpl,USD,store,desktop,overnight,False,,,instagram,,2023-10-31 20:03:53,2025-08-24 00:49:46
9658,3800,2024-04-03 14:06:00,returned,44.94,40.45,3.6,0.69,0,bnpl,USD,mobile,desktop,express,False,,,direct,,2024-04-03 14:06:00,2025-05-27 08:32:13
9659,3813,2025-03-20 03:33:13,delivered,70.95,63.86,5.68,12.49,0,bnpl,USD,web,mobile,standard,True,,,direct,campaign_sSI,2025-03-20 03:33:13,2025-04-29 09:10:54
9660,2238,2024-09-23 14:28:12,delivered,46.77,42.09,3.74,5.89,0,credit_card,USD,phone,mobile,express,False,,,,,2024-09-23 14:28:12,2024-12-17 15:19:26
9661,800,2024-09-11 01:15:04,delivered,67.36,60.62,5.39,9.08,6.03,credit_card,USD,store,tablet,express,False,,,,,2024-09-11 01:15:04,2024-12-13 05:10:32
9662,2740,2024-12-28 06:34:14,cancelled,71.61,64.45,5.73,7.25,0,paypal,USD,web,tablet,overnight,False,,,email,,2024-12-28 06:34:14,2025-02-12 06:33:44
9663,101,2025-09-15 20:45:28,delivered,74.8,67.32,5.98,1.24,14.61,credit_card,USD,mobile,mobile,standard,True,,,,campaign_Pju,2025-09-15 20:45:28,2025-09-20 12:24:11
9664,1368,2024-11-13 05:10:54,delivered,87.17,78.45,6.97,12.51,0,credit_card,USD,mobile,mobile,overnight,False,PROMOcfif,,facebook,campaign_eHb,2024-11-13 05:10:54,2025-02-28 02:58:13
9665,370,2025-01-15 21:54:13,delivered,50.24,45.22,4.02,9.06,0,paypal,USD,web,mobile,overnight,False,PROMOAdxK,,instagram,,2025-01-15 21:54:13,2025-03-04 16:37:00
