customer_id,tier_level,points_balance,points_lifetime,tier_start_date,next_tier_threshold,birthday_month,anniversary_date,preferred_categories,communication_preferences,vip_status,last_tier_review
2901,bronze,2859,12023,2024-05-04,1000,8,2024-09-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-06
2902,bronze,4465,6589,2024-04-23,1000,7,2022-01-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-09
2903,bronze,187,5853,2024-04-20,1000,8,2022-09-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-16
2904,bronze,1414,5165,2024-09-30,1000,12,2024-08-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-25
2905,silver,2134,13124,2024-08-24,2000,5,2023-04-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-04
2906,bronze,3706,1997,2024-10-04,1000,2,2022-11-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-24
2907,bronze,2658,8953,2024-07-12,1000,9,2022-12-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-17
2908,bronze,3051,9476,2024-01-13,1000,5,2023-08-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-06
2909,bronze,1037,7168,2024-03-15,1000,4,2022-02-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-18
2910,gold,1580,456,2024-07-13,5000,9,2024-06-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-23
2911,bronze,2832,10350,2024-07-26,1000,7,2022-09-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-27
2912,bronze,3064,11718,2024-09-05,1000,6,2024-06-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
2913,bronze,19,14747,2024-02-11,1000,2,2023-08-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-26
2914,bronze,2133,1256,2024-04-03,1000,4,2022-09-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-03
2915,silver,2024,6871,2024-10-06,2000,4,2023-01-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-25
2916,bronze,4848,8305,2024-05-08,1000,1,2022-08-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-27
2917,bronze,2781,11579,2024-08-01,1000,5,2022-11-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-03
2918,bronze,2940,1028,2024-01-29,1000,8,2024-01-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-23
2919,bronze,1498,718,2024-02-01,1000,1,2023-03-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-20
2920,platinum,4705,11081,2024-02-19,10000,8,2023-01-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-12
2921,bronze,4716,9159,2024-02-28,1000,6,2024-11-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-07
2922,bronze,4029,1467,2024-03-23,1000,10,2023-01-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-16
2923,bronze,3888,10298,2024-06-23,1000,2,2022-09-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-03
2924,bronze,3283,12136,2024-10-25,1000,8,2022-07-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-05
2925,silver,2247,7995,2024-09-07,2000,8,2022-11-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-18
2926,bronze,3065,13392,2024-10-24,1000,11,2024-12-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-02
2927,bronze,3101,12417,2024-08-24,1000,6,2022-06-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-28
2928,bronze,260,8516,2024-09-17,1000,9,2024-02-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-20
2929,bronze,2336,5104,2024-02-05,1000,13,2023-06-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-28
2930,gold,1251,10136,2024-09-21,5000,3,2024-02-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-16
2931,bronze,4290,4588,2024-10-05,1000,1,2024-11-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-16
2932,bronze,1349,9596,2024-02-09,1000,8,2023-04-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-05
2933,bronze,501,2568,2024-06-23,1000,2,2024-11-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-08
2934,bronze,456,14230,2024-04-11,1000,13,2022-08-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-22
2935,silver,3907,9841,2024-01-23,2000,12,2024-02-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-29
2936,bronze,551,14200,2024-10-23,1000,10,2024-01-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-12
2937,bronze,4407,14896,2024-01-30,1000,10,2023-08-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-02
2938,bronze,815,4866,2024-08-16,1000,2,2022-03-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-25
2939,bronze,184,1313,2024-02-27,1000,6,2024-09-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-11
2940,platinum,1837,3933,2024-05-24,10000,4,2022-05-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-02
2941,bronze,3249,408,2024-09-08,1000,3,2024-01-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-03
2942,bronze,4854,10795,2024-10-02,1000,2,2022-06-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-11
2943,bronze,2540,2472,2024-05-24,1000,9,2024-05-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-29
2944,bronze,3768,14417,2024-06-23,1000,12,2024-01-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-02
2945,silver,1548,2226,2024-02-06,2000,9,2023-11-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-28
2946,bronze,4993,7709,2024-07-16,1000,4,2024-05-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-29
2947,bronze,3142,6878,2024-03-18,1000,4,2022-10-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-22
2948,bronze,3017,5760,2024-10-20,1000,7,2022-10-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-17
2949,bronze,3426,818,2024-06-29,1000,7,2023-03-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-07
2950,gold,4508,14908,2024-04-11,5000,3,2022-11-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-20
2951,bronze,3269,12775,2024-06-20,1000,5,2022-07-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-20
2952,bronze,1753,9104,2024-10-14,1000,3,2023-09-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
2953,bronze,968,13785,2024-07-06,1000,12,2022-10-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-26
2954,bronze,155,4102,2024-01-11,1000,8,2023-07-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-15
2955,silver,1078,5287,2024-08-02,2000,11,2022-11-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-20
2956,bronze,829,10419,2024-06-03,1000,9,2024-11-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-03
2957,bronze,4270,9966,2024-01-23,1000,11,2024-03-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-08
2958,bronze,692,4946,2024-09-23,1000,13,2024-05-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-30
2959,bronze,183,6826,2024-06-14,1000,8,2023-12-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-13
2960,platinum,878,12699,2024-07-30,10000,11,2024-04-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-26
2961,bronze,222,4197,2024-04-10,1000,12,2023-01-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-10
2962,bronze,2229,10234,2024-09-28,1000,11,2024-08-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-11
2963,bronze,3322,13386,2024-06-28,1000,5,2023-07-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-01
2964,bronze,2073,12477,2024-05-22,1000,7,2023-02-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-12
2965,silver,3298,1587,2024-08-12,2000,10,2024-03-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-11
2966,bronze,1503,11890,2024-04-25,1000,8,2022-09-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
2967,bronze,3686,13452,2024-04-08,1000,3,2022-12-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-21
2968,bronze,632,9659,2024-02-25,1000,5,2023-09-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-27
2969,bronze,1186,3037,2024-05-10,1000,4,2023-07-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-02
2970,gold,2353,12551,2024-02-03,5000,8,2023-02-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-01
2971,bronze,2204,1455,2024-03-29,1000,4,2022-04-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-02
2972,bronze,4762,6915,2024-03-04,1000,8,2024-07-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-30
2973,bronze,1108,1941,2024-09-03,1000,7,2022-08-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-31
2974,bronze,2886,10692,2024-03-09,1000,12,2022-09-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-07
2975,silver,1909,11575,2024-06-12,2000,8,2022-09-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-29
2976,bronze,4062,7802,2024-06-29,1000,3,2022-02-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-15
2977,bronze,2267,5287,2024-06-01,1000,10,2024-02-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-02
2978,bronze,2091,839,2024-05-16,1000,11,2024-08-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-09
2979,bronze,4618,6085,2024-05-26,1000,7,2022-11-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-05
2980,platinum,22,5225,2024-09-29,10000,5,2024-05-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-28
2981,bronze,1194,13035,2024-08-27,1000,10,2023-11-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-25
2982,bronze,4320,1384,2024-05-26,1000,3,2023-04-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
2983,bronze,4456,9687,2024-09-29,1000,4,2022-08-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-26
2984,bronze,4445,4232,2024-06-22,1000,12,2023-02-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-04
2985,silver,158,5034,2024-10-12,2000,8,2024-02-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-15
2986,bronze,4948,13534,2024-01-17,1000,7,2024-10-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-28
2987,bronze,3674,3925,2024-04-03,1000,4,2023-12-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-19
2988,bronze,4946,14680,2024-09-26,1000,3,2022-09-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-03
2989,bronze,968,5933,2024-09-18,1000,6,2024-03-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-26
2990,gold,260,3269,2024-08-01,5000,11,2023-10-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-22
2991,bronze,4496,6155,2024-10-17,1000,8,2023-07-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-14
2992,bronze,3839,13470,2024-07-22,1000,6,2024-09-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-12
2993,bronze,4219,5400,2024-06-20,1000,5,2022-04-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-01
2994,bronze,99,13279,2024-04-22,1000,12,2023-03-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-27
2995,silver,4812,3304,2024-05-21,2000,5,2024-08-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-25
2996,bronze,938,5628,2024-01-16,1000,10,2023-12-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-07
2997,bronze,4200,1295,2024-07-23,1000,11,2022-07-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-28
2998,bronze,1914,3947,2024-09-15,1000,7,2024-10-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-10
2999,bronze,3720,11564,2024-09-14,1000,5,2024-11-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-10
3000,platinum,3996,14218,2024-09-22,10000,8,2022-01-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-16
3001,bronze,4448,10973,2024-07-05,1000,10,2023-12-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-22
3002,bronze,1516,1214,2024-06-03,1000,11,2022-06-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-08
3003,bronze,323,8114,2024-06-15,1000,12,2024-10-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-20
3004,bronze,170,9847,2024-08-17,1000,12,2024-07-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
3005,silver,4304,9155,2024-10-02,2000,4,2024-06-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-16
3006,bronze,4861,12963,2024-02-20,1000,7,2024-05-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-13
3007,bronze,4331,4414,2024-07-04,1000,9,2022-07-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-15
3008,bronze,2613,2708,2024-02-13,1000,11,2022-04-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-17
3009,bronze,83,4656,2024-07-22,1000,4,2023-11-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-25
3010,gold,490,6324,2024-09-25,5000,8,2022-05-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-29
3011,bronze,2721,3120,2024-04-01,1000,4,2022-06-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-19
3012,bronze,3836,6992,2024-07-21,1000,9,2023-12-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-27
3013,bronze,1081,14709,2024-10-24,1000,3,2023-04-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-01
3014,bronze,4842,6461,2024-03-02,1000,4,2022-09-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-09
3015,silver,1760,4744,2024-01-04,2000,7,2022-03-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-03
3016,bronze,450,4138,2024-01-29,1000,6,2023-12-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-31
3017,bronze,2687,4365,2024-08-16,1000,3,2023-07-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-16
3018,bronze,3546,12188,2024-05-30,1000,4,2023-08-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-20
3019,bronze,2244,10315,2024-01-08,1000,2,2022-03-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-30
3020,platinum,794,6220,2024-08-06,10000,2,2022-10-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-05
3021,bronze,2966,7118,2024-05-29,1000,4,2023-09-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-20
3022,bronze,1348,8532,2024-04-06,1000,8,2022-09-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-26
3023,bronze,663,4435,2024-08-19,1000,4,2023-06-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
3024,bronze,1265,1121,2024-01-15,1000,9,2023-04-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-10
3025,silver,1452,4382,2024-01-25,2000,8,2024-04-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-26
3026,bronze,2893,9397,2024-09-27,1000,12,2024-05-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-04
3027,bronze,2831,14722,2024-09-25,1000,3,2022-10-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-18
3028,bronze,2367,46,2024-08-01,1000,4,2023-05-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-03
3029,bronze,4745,1077,2024-10-18,1000,5,2022-11-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-25
3030,gold,4390,575,2024-09-16,5000,6,2022-07-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
3031,bronze,4668,11385,2024-01-28,1000,11,2023-02-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-29
3032,bronze,700,5953,2024-10-19,1000,4,2022-09-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-09
3033,bronze,845,9975,2024-08-26,1000,7,2023-03-03,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-04
