mention_id,customer_id,platform,post_url,username,post_date,post_type,post_text,hashtags,mentions,engagement_count,follower_count,sentiment_score,brand_mentioned,products_tagged,influence_score,ugc_usage_rights,campaign_tagged
SM5FRL9KED,382,Twitter,https://twitter.com/style_queen_jen/status/3704097,style_queen_jen,2024-02-07 17:43:59,Post,Can''t get enough of this pants! Perfect for spring vibes ✨ #outfitinspo #styling #outfit #fashionpost,#outfitinspo #styling #outfit #fashionpost,@vintagevibe2,4334,11489,0.67,Vintage Vibe 2,P000180,56,True,
SMG67P43XO,12008,Pinterest,https://pinterest.com/fashion_forward_lily/pin/2717801,fashion_forward_lily,2025-05-28 12:08:33,Video,Found the perfect jewelry for date night! Link in bio 💕 #fashionpost #outfit #ootd #style,#fashionpost #outfit #ootd #style,@vintagevibe2,116,8310,-0.62,Vintage Vibe 2,P000264,43,False,
SM626KUT5W,42033,Facebook,https://facebook.com/style_inspiration/posts/5681867,style_inspiration,2024-09-19 07:10:44,Video,Can''t get enough of this bottoms! Perfect for summer vibes ✨ #fashionista #styleinspo #styling #outfitinspo,#fashionista #styleinspo #styling #outfitinspo,@fashionforward,1039,33175,-0.66,Fashion Forward,P000139,67,False,
SMIQLPXA1U,20492,Pinterest,https://pinterest.com/trendy_alex/pin/7469861,trendy_alex,2024-12-12 10:34:45,Post,Just got my hands on the latest running from Luxe Label 2! Absolutely obsessed 😍 #styling #fashionblogger #ootd,#styling #fashionblogger #ootd,@luxelabel2,442,1978,0.83,Luxe Label 2,P000462,29,True,
SMISUJ2C9H,17258,Facebook,https://facebook.com/style_inspiration/posts/1748521,style_inspiration,2025-04-28 19:38:02,Video,New formal haul from Pure Elegance 2 - which one should I style first? #fashionlover #styling #styleinspo,#fashionlover #styling #styleinspo,@pureelegance2,10032,881789,0.59,Pure Elegance 2,P000606,62,False,
SM41J2PVOG,43845,Instagram,https://instagram.com/p/B08XOW491QC,fashion_guru_anna,2025-05-22 03:25:20,Comment,Just got my hands on the latest formal from Bold Basics 2! Absolutely obsessed 😍 #outfitinspo #fashionpost #fashionlover,#outfitinspo #fashionpost #fashionlover,@boldbasics2,2986,83376,-0.64,Bold Basics 2,P000385,44,False,
SMQ81GWGML,42431,Instagram,https://instagram.com/p/MYH8WZMDZDD,chic_sarah,2025-05-16 23:51:57,Reel,Can''t get enough of this pants! Perfect for winter vibes ✨ #styleinspo #ootd #instafashion #trendy #fashionista #styling,#styleinspo #ootd #instafashion #trendy #fashionista #styling,@boldbasics2,335,1811,0.81,Bold Basics 2,P000033,45,True,
SM5YNB8VJF,4463,Instagram,https://instagram.com/p/UVWH1IHQVYH,street_style_sam,2024-10-18 19:24:01,Video,This clothing is giving me life! Such amazing quality 💫 #trendy #instafashion #style #outfitinspo #fashionblogger #ootd,#trendy #instafashion #style #outfitinspo #fashionblogger #ootd,@bellavista3,15916,463320,-0.44,Bella Vista 3,P000666,76,False,
SMNZ06AXU5,4565,Instagram,https://instagram.com/p/92MZHGPWH0Y,glamour_vibes,2024-11-30 01:43:45,Story,Casual Friday calls for this comfy activewear - so versatile! #stylish #fashionblogger #fashionista,#stylish #fashionblogger #fashionista,@eliteedge,38494,590007,-0.85,Elite Edge,P000684,61,False,campaign_fall
SMMH2GC18E,1461,Instagram,https://instagram.com/p/M5ENCC4HR89,fashion_guru_anna,2024-10-30 20:12:15,Story,Metro Style 3 never disappoints! This yoga is pure perfection 🔥 #ootd #fashionista #outfitinspo #style #styling,#ootd #fashionista #outfitinspo #style #styling,@metrostyle3,454,9248,-0.44,Metro Style 3,P000698,34,False,
SMABCYAQ88,31166,TikTok,https://tiktok.com/@glamour_girl_23/video/4651503,glamour_girl_23,2023-12-27 00:29:47,Reel,Casual Friday calls for this comfy accessories - so versatile! #fashionista #ootd #lookbook #fashionpost #streetstyle #outfitinspo,#fashionista #ootd #lookbook #fashionpost #streetstyle #outfitinspo,@coastalchic3,260120,2138076,-0.18,Coastal Chic 3,P000489,91,False,
SM4VZD7CW8,39063,TikTok,https://tiktok.com/@fashion_forward_lily/video/2558409,fashion_forward_lily,2024-12-17 22:15:15,Story,Casual Friday calls for this comfy clothing - so versatile! #styleinspo #styling #lookbook #instafashion #ootd,#styleinspo #styling #lookbook #instafashion #ootd,@citycasual2,1179,33529,0.25,City Casual 2,P000181,56,True,
SMT7DTLZCJ,7421,Instagram,https://instagram.com/p/MTXSN27C9TH,fashionista_maya,2023-12-27 19:03:24,Story,Just got my hands on the latest tops from Pure Elegance! Absolutely obsessed 😍 #ootd #lookbook #fashion #stylish #streetstyle,#ootd #lookbook #fashion #stylish #streetstyle,@pureelegance,105,8158,0.54,Pure Elegance,P000145,50,False,
SMC5JX4ULV,600,Twitter,https://twitter.com/fashion_guru_anna/status/6332612,fashion_guru_anna,2024-04-25 03:54:06,Comment,Vintage Vibe 3 never disappoints! This jewelry is pure perfection 🔥 #fashionpost #outfitinspo #lookbook #trendy,#fashionpost #outfitinspo #lookbook #trendy,@vintagevibe3,66,4243,0.35,Vintage Vibe 3,P000036,31,True,
SMWWBDNH0C,40983,Twitter,https://twitter.com/style_inspiration/status/8310326,style_inspiration,2025-05-24 03:14:40,Reel,Found the perfect yoga for date night! Link in bio 💕 #fashionblogger #styleinspo #fashionlover #fashionpost #lookbook #trendy,#fashionblogger #styleinspo #fashionlover #fashionpost #lookbook #trendy,@modernmuse,308322,1253592,0.8,Modern Muse,P000492,88,False,
SMY30XJ1E2,37232,Pinterest,https://pinterest.com/fashion_diary_emma/pin/3620166,fashion_diary_emma,2024-11-24 22:19:24,Story,Can''t get enough of this clothing! Perfect for fall vibes ✨ #fashionpost #instafashion #stylish #fashion #styling,#fashionpost #instafashion #stylish #fashion #styling,@bellavista2,332,4150,0.29,Bella Vista 2,P000542,41,True,campaign_fall
SMFRLRAOY3,22192,Pinterest,https://pinterest.com/glamour_girl_23/pin/8630189,glamour_girl_23,2025-06-30 13:11:39,Video,Found the perfect formal for date night! Link in bio 💕 #styling #instafashion #styleinspo #fashionblogger #fashionlover,#styling #instafashion #styleinspo #fashionblogger #fashionlover,@urbanthread3,399589,7196514,0.14,Urban Thread 3,P000511,99,True,campaign_fall
SMZCOM1VYV,19363,Pinterest,https://pinterest.com/outfit_obsessed/pin/1061596,outfit_obsessed,2024-07-11 00:53:22,Story,Just got my hands on the latest bottoms from Vintage Vibe 3! Absolutely obsessed 😍 #fashionlover #fashion #outfit #streetstyle #fashionista,#fashionlover #fashion #outfit #streetstyle #fashionista,@vintagevibe3,276,7139,-0.63,Vintage Vibe 3,P000513,45,False,
SMZ6TC5RQ9,10075,Facebook,https://facebook.com/style_inspiration/posts/2866707,style_inspiration,2024-11-24 02:30:41,Story,Styling my new accessories three different ways! Swipe to see ➡️ #styling #streetstyle #ootd #style,#styling #streetstyle #ootd #style,@freshfashion2,8515,323238,0.26,Fresh Fashion 2,P000102,85,False,campaign_spring
SM12GNVEOE,41103,Twitter,https://twitter.com/fashion_forward_lily/status/7920057,fashion_forward_lily,2025-06-30 00:40:10,Video,This clothing is giving me life! Such amazing quality 💫 #stylish #styleinspo #trendy,#stylish #styleinspo #trendy,@citycasual2,254,4477,-0.74,City Casual 2,P000306,31,True,
SM3XMJ2X4E,21126,Twitter,https://twitter.com/fashion_guru_anna/status/9095599,fashion_guru_anna,2025-05-09 21:36:31,Video,This pants is giving me life! Such amazing quality 💫 #fashionlover #styleinspo #fashion #ootd #fashionpost,#fashionlover #styleinspo #fashion #ootd #fashionpost,@classiccraft3,3318,26107,-0.27,Classic Craft 3,P000444,40,True,
SMM10PS8UO,30961,Pinterest,https://pinterest.com/street_style_sam/pin/3861114,street_style_sam,2023-11-01 09:46:00,Reel,Styling my new running three different ways! Swipe to see ➡️ #stylish #lookbook #ootd #styling,#stylish #lookbook #ootd #styling,@metrostyle3,1313,77620,0.55,Metro Style 3,P000430,68,True,
SMG8SWK268,3478,TikTok,https://tiktok.com/@fashion_forward_lily/video/3272102,fashion_forward_lily,2025-05-12 09:35:39,Video,New pants haul from Modern Muse 2 - which one should I style first? #streetstyle #fashionpost #outfit #stylish #instafashion,#streetstyle #fashionpost #outfit #stylish #instafashion,@modernmuse2,1770,72941,0.01,Modern Muse 2,P000339,54,False,
SM9QB0XE0H,3977,Pinterest,https://pinterest.com/glamour_vibes/pin/9249938,glamour_vibes,2025-04-10 12:51:13,Comment,Just got my hands on the latest activewear from Elite Edge! Absolutely obsessed 😍 #style #stylish #outfitinspo #outfit #trendy #fashionlover,#style #stylish #outfitinspo #outfit #trendy #fashionlover,@eliteedge,9487,113303,0.87,Elite Edge,P000340,64,False,
SM7Q4AO6E5,1334,TikTok,https://tiktok.com/@fashion_forward_lily/video/1558340,fashion_forward_lily,2024-09-06 21:45:35,Reel,This bottoms is giving me life! Such amazing quality 💫 #outfit #stylish #streetstyle #styling #trendy,#outfit #stylish #streetstyle #styling #trendy,@eliteedge,439,7788,-0.11,Elite Edge,P000600,42,True,campaign_holiday
SM45JFEHDK,48342,Facebook,https://facebook.com/glamour_vibes/posts/9757101,glamour_vibes,2024-11-27 10:51:13,Post,Just got my hands on the latest running from Chic Collection 2! Absolutely obsessed 😍 #style #fashionblogger #styleinspo,#style #fashionblogger #styleinspo,@chiccollection2,1579,18599,-0.93,Chic Collection 2,P000602,59,True,campaign_holiday
SMW7XGOAB0,5303,Pinterest,https://pinterest.com/style_maven_kate/pin/4701789,style_maven_kate,2024-03-17 20:00:26,Reel,Can''t get enough of this formal! Perfect for spring vibes ✨ #fashionpost #fashionblogger #trendy #streetstyle #fashionista #stylish,#fashionpost #fashionblogger #trendy #streetstyle #fashionista #stylish,@metrostyle2,128,2093,0.38,Metro Style 2,P000642,50,False,campaign_spring
SMJJEUOFKE,9533,Instagram,https://instagram.com/p/5WAZ0GVREZK,street_style_sam,2024-08-25 07:32:54,Story,Just got my hands on the latest footwear from Pure Elegance 2! Absolutely obsessed 😍 #styleinspo #styling #instafashion,#styleinspo #styling #instafashion,@pureelegance2,1458,66345,0.71,Pure Elegance 2,P000176,45,True,
SME6DDUOUL,36935,Instagram,https://instagram.com/p/GZB1FKZY4TE,style_queen_jen,2023-12-18 15:16:16,Comment,This running is giving me life! Such amazing quality 💫 #stylish #fashionlover #fashion,#stylish #fashionlover #fashion,@modemoderne2,1488,51358,-0.18,Mode Moderne 2,P000406,48,True,campaign_fall
SMRUIP6SNX,32838,TikTok,https://tiktok.com/@style_inspiration/video/7451488,style_inspiration,2025-04-23 17:54:51,Comment,Styling my new yoga three different ways! Swipe to see ➡️ #fashionblogger #ootd #fashionista,#fashionblogger #ootd #fashionista,@sunsetstyles,406,4782,0.44,Sunset Styles,P000448,28,False,
SMGCF9EUKE,10199,Facebook,https://facebook.com/glamour_vibes/posts/9804273,glamour_vibes,2025-07-05 19:43:48,Post,Just got my hands on the latest clothing from Style Studio! Absolutely obsessed 😍 #stylish #instafashion #fashionpost,#stylish #instafashion #fashionpost,@stylestudio,28371,977662,0.11,Style Studio,P000020,63,False,
SMP18IY8HI,26046,Instagram,https://instagram.com/p/8T73BPUSI4A,style_queen_jen,2025-02-18 19:24:51,Post,This jewelry is giving me life! Such amazing quality 💫 #streetstyle #outfit #styleinspo #fashion #stylish,#streetstyle #outfit #styleinspo #fashion #stylish,@trendtribe,2315,46621,0.07,Trend Tribe,P000264,59,True,
SMUJ0B8H35,5123,TikTok,https://tiktok.com/@glamour_girl_23/video/7136286,glamour_girl_23,2025-05-05 16:11:08,Video,Just got my hands on the latest footwear from Bold Basics 2! Absolutely obsessed 😍 #outfitinspo #styleinspo #stylish #style,#outfitinspo #styleinspo #stylish #style,@boldbasics2,1547,19423,-0.32,Bold Basics 2,P000576,56,True,
SMROCZLSV7,16286,Facebook,https://facebook.com/fashionista_maya/posts/9055981,fashionista_maya,2024-04-09 08:24:52,Post,Styling my new clothing three different ways! Swipe to see ➡️ #style #styleinspo #styling #fashionlover,#style #styleinspo #styling #fashionlover,@streetsmart2,201,4998,0.96,Street Smart 2,P000146,24,False,
SMXKE9IUCX,23186,TikTok,https://tiktok.com/@chic_and_sleek/video/3723961,chic_and_sleek,2024-05-18 07:47:14,Video,Just got my hands on the latest tops from Elite Edge 3! Absolutely obsessed 😍 #fashion #stylish #outfitinspo #fashionblogger #style,#fashion #stylish #outfitinspo #fashionblogger #style,@eliteedge3,56,5609,-0.28,Elite Edge 3,P000460,25,False,
SMZSG2A6Y7,12651,TikTok,https://tiktok.com/@style_queen_jen/video/9161411,style_queen_jen,2025-08-09 13:43:40,Story,New running haul from Bold Basics 2 - which one should I style first? #style #styling #streetstyle,#style #styling #streetstyle,@boldbasics2,172,4314,0.8,Bold Basics 2,P000566,41,False,
SM3TT62D8Q,31962,TikTok,https://tiktok.com/@chic_sarah/video/1648305,chic_sarah,2023-10-25 02:54:31,Reel,Casual Friday calls for this comfy accessories - so versatile! #outfit #stylish #streetstyle,#outfit #stylish #streetstyle,@vintagevibe3,23614,846285,-0.53,Vintage Vibe 3,P000223,82,False,
SMEGZ54DBF,4523,Pinterest,https://pinterest.com/style_queen_jen/pin/3606997,style_queen_jen,2024-09-13 09:42:32,Comment,New jewelry haul from Coastal Chic 2 - which one should I style first? #styleinspo #fashionblogger #ootd #fashion #outfitinspo #outfit,#styleinspo #fashionblogger #ootd #fashion #outfitinspo #outfit,@coastalchic2,1820,46066,0.93,Coastal Chic 2,P000470,57,False,
SMOP43HBKK,48072,Twitter,https://twitter.com/fashion_guru_anna/status/9231174,fashion_guru_anna,2024-04-21 05:19:17,Story,Can''t get enough of this running! Perfect for summer vibes ✨ #streetstyle #trendy #style #outfit,#streetstyle #trendy #style #outfit,@boldbasics2,1087,54152,0.83,Bold Basics 2,P000042,52,True,
SMNGHS72DF,48897,Instagram,https://instagram.com/p/MOBVV2N8P0K,trendsetter_mia,2024-06-26 20:02:10,Story,Coastal Chic 3 never disappoints! This accessories is pure perfection 🔥 #trendy #lookbook #style #styleinspo #fashionblogger,#trendy #lookbook #style #styleinspo #fashionblogger,@coastalchic3,48783,122746,-0.01,Coastal Chic 3,P000550,74,False,
SMC8X9JMHX,28433,TikTok,https://tiktok.com/@glamour_vibes/video/9959568,glamour_vibes,2025-07-30 18:39:23,Reel,Styling my new running three different ways! Swipe to see ➡️ #ootd #styleinspo #instafashion #fashionlover #streetstyle,#ootd #styleinspo #instafashion #fashionlover #streetstyle,@sunsetstyles3,408,7847,-0.21,Sunset Styles 3,P000387,25,True,
SMMX990B37,1801,Instagram,https://instagram.com/p/RTJX8NUWV94,fashion_forward_lily,2025-06-25 11:00:53,Post,Pure Elegance 2 never disappoints! This running is pure perfection 🔥 #styling #style #streetstyle,#styling #style #streetstyle,@pureelegance2,292,6548,-0.97,Pure Elegance 2,P000215,27,False,
SMUC9BJ8D6,6517,Twitter,https://twitter.com/fashion_forward_lily/status/6166932,fashion_forward_lily,2023-12-06 15:34:16,Video,Urban Thread never disappoints! This pants is pure perfection 🔥 #style #streetstyle #styleinspo #instafashion #fashionblogger #ootd,#style #streetstyle #styleinspo #instafashion #fashionblogger #ootd,@urbanthread,146,1514,0.25,Urban Thread,P000339,33,False,
SM2LGSHIQ4,45259,TikTok,https://tiktok.com/@fashion_forward_lily/video/7204154,fashion_forward_lily,2024-09-05 02:56:48,Reel,Casual Friday calls for this comfy running - so versatile! #ootd #outfit #fashionpost #styleinspo #fashionlover #trendy,#ootd #outfit #fashionpost #styleinspo #fashionlover #trendy,@classiccraft3,345,6011,-0.4,Classic Craft 3,P000215,39,False,
SMRDPUY1HR,7452,TikTok,https://tiktok.com/@style_inspiration/video/5033422,style_inspiration,2025-08-02 04:16:26,Story,This pants is giving me life! Such amazing quality 💫 #outfitinspo #outfit #fashionpost #style,#outfitinspo #outfit #fashionpost #style,@modernmuse,1739,16731,-0.93,Modern Muse,P000519,44,True,
SMFX3ITDD2,49072,Instagram,https://instagram.com/p/WEF39Z25UCR,chic_and_sleek,2023-12-30 06:19:28,Comment,This formal is giving me life! Such amazing quality 💫 #streetstyle #fashionista #fashionpost #outfitinspo #stylish,#streetstyle #fashionista #fashionpost #outfitinspo #stylish,@citycasual3,4137,10473,0.88,City Casual 3,P000526,43,False,
SMQVUT2GBG,47287,Instagram,https://instagram.com/p/W01B2INBG6K,trendsetter_mia,2025-05-24 12:54:44,Post,This clothing is giving me life! Such amazing quality 💫 #streetstyle #outfitinspo #fashionista,#streetstyle #outfitinspo #fashionista,@modemoderne2,387,7316,0.04,Mode Moderne 2,P000622,34,False,campaign_fall
SMZPM8882P,20500,Instagram,https://instagram.com/p/3GVZP4YXHGP,glamour_vibes,2025-06-21 16:47:48,Video,Just got my hands on the latest footwear from Chic Collection! Absolutely obsessed 😍 #fashionista #fashionblogger #styling,#fashionista #fashionblogger #styling,@chiccollection,2951,42493,0.07,Chic Collection,P000703,66,True,
SMHCXPCSZ7,48240,Facebook,https://facebook.com/glamour_girl_23/posts/8382489,glamour_girl_23,2024-04-01 03:05:06,Video,Can''t get enough of this pants! Perfect for fall vibes ✨ #styleinspo #trendy #fashionpost #ootd,#styleinspo #trendy #fashionpost #ootd,@citycasual2,3637,40245,-0.87,City Casual 2,P000105,50,False,
SMB7AO6FV5,49441,Instagram,https://instagram.com/p/0Y1XR7UKUMD,style_maven_kate,2024-03-11 02:30:11,Post,Found the perfect jewelry for date night! Link in bio 💕 #instafashion #fashionblogger #outfit #lookbook,#instafashion #fashionblogger #outfit #lookbook,@luxelabel2,13032,358805,-0.47,Luxe Label 2,P000029,80,False,
SMM27GGEA3,15689,Facebook,https://facebook.com/style_maven_kate/posts/3408045,style_maven_kate,2025-06-20 18:41:04,Reel,Found the perfect yoga for date night! Link in bio 💕 #lookbook #instafashion #style #stylish,#lookbook #instafashion #style #stylish,@vintagevibe3,24338,530583,-0.89,Vintage Vibe 3,P000657,65,True,campaign_spring
SMKOX1MBXX,34916,TikTok,https://tiktok.com/@fashion_guru_anna/video/7463816,fashion_guru_anna,2025-04-25 00:11:35,Post,Styling my new formal three different ways! Swipe to see ➡️ #trendy #styleinspo #streetstyle #instafashion #fashionlover,#trendy #styleinspo #streetstyle #instafashion #fashionlover,@metrostyle3,1802,72012,-0.26,Metro Style 3,P000191,70,True,campaign_holiday
SMBA9LUC8L,31368,Twitter,https://twitter.com/trendsetter_mia/status/5710905,trendsetter_mia,2024-12-29 17:47:10,Comment,Casual Friday calls for this comfy formal - so versatile! #styling #ootd #styleinspo #trendy #instafashion #fashionpost,#styling #ootd #styleinspo #trendy #instafashion #fashionpost,@classiccraft3,312,3664,-0.13,Classic Craft 3,P000483,29,True,campaign_fall
