variant_id,product_id,sku,size,color,additional_price,stock_quantity,weight_oz,created_at
2718,P000609,SKU000609V2718,XXL,Pink,13.5,265,6.3,2025-02-09 18:59:34
2719,P000609,SKU000609V2719,L,Blue,11.74,468,11.37,2025-01-13 12:36:56
2720,P000609,SKU000609V2720,M,Red,18.94,194,14.57,2025-01-24 21:13:50
2721,P000609,SKU000609V2721,L,Red,11.29,448,5.52,2024-03-21 19:27:43
2722,P000609,SKU000609V2722,L,Pink,15.54,205,14.51,2025-08-30 12:51:43
2723,P000609,SKU000609V2723,XS,Blue,4.17,153,3.64,2023-12-04 06:41:36
2724,P000610,SKU000610V2724,M,Beige,7.4,284,11.07,2024-09-19 08:16:28
2725,P000610,SKU000610V2725,XS,Pink,6.64,439,14.18,2024-02-27 03:59:59
2726,P000610,SKU000610V2726,M,Brown,1.75,184,4.41,2024-04-16 12:02:30
2727,P000610,SKU000610V2727,L,Pink,2.85,412,14.22,2025-03-23 20:30:19
2728,P000611,SKU000611V2728,L,Beige,16.88,103,3.47,2025-07-18 19:19:42
2729,P000611,SKU000611V2729,S,Black,9.06,151,3.78,2024-02-04 05:53:20
2730,P000611,SKU000611V2730,M,Pink,19.75,146,4.36,2023-11-03 20:04:18
2731,P000611,SKU000611V2731,XS,Beige,1.05,351,14.4,2024-08-02 15:52:57
2732,P000611,SKU000611V2732,XXL,Brown,11.67,136,12.3,2025-01-18 04:28:49
2733,P000611,SKU000611V2733,S,Blue,16.33,164,12.1,2024-08-24 07:23:17
2734,P000612,SKU000612V2734,S,Black,9.06,221,4.86,2025-01-04 12:10:54
2735,P000612,SKU000612V2735,L,Gray,2.08,474,10.85,2024-04-15 05:44:33
2736,P000612,SKU000612V2736,XS,Black,10.68,361,11.5,2024-01-20 02:17:38
2737,P000612,SKU000612V2737,L,Brown,16.44,480,4.17,2023-12-04 08:16:20
2738,P000612,SKU000612V2738,XS,White,7.37,291,7.81,2024-07-07 22:34:43
2739,P000613,SKU000613V2739,M,Navy,4.18,427,14.6,2024-02-05 07:22:13
2740,P000613,SKU000613V2740,M,Navy,8.66,473,8.57,2024-12-09 18:13:26
2741,P000613,SKU000613V2741,L,Beige,5.34,358,10.46,2023-12-26 07:37:20
2742,P000613,SKU000613V2742,XXL,Green,0.97,264,4.52,2023-10-07 03:10:15
2743,P000613,SKU000613V2743,S,Black,13.83,220,12.36,2025-04-06 07:24:57
2744,P000614,SKU000614V2744,S,Green,9.26,77,9.5,2024-11-07 14:22:30
2745,P000614,SKU000614V2745,L,Red,8.13,109,8.08,2024-08-29 03:59:48
2746,P000614,SKU000614V2746,XS,Beige,18.22,340,12.76,2025-05-18 20:30:45
2747,P000614,SKU000614V2747,XXL,Red,16.31,426,7.71,2025-09-09 17:53:19
2748,P000615,SKU000615V2748,XS,Red,6.51,275,10.56,2025-09-16 04:32:03
2749,P000615,SKU000615V2749,XS,Black,0.51,87,8.29,2024-09-12 13:46:39
2750,P000615,SKU000615V2750,XXL,Navy,14.59,43,6.02,2025-06-29 17:14:47
2751,P000616,SKU000616V2751,L,Gray,2.4,23,9.85,2025-03-02 09:03:04
2752,P000616,SKU000616V2752,S,Pink,13.85,73,12.0,2024-10-13 23:39:20
2753,P000616,SKU000616V2753,S,Blue,10.58,331,11.02,2023-12-27 05:16:49
2754,P000616,SKU000616V2754,L,Navy,18.17,111,3.58,2024-03-18 12:44:02
2755,P000616,SKU000616V2755,L,Pink,6.92,373,4.0,2025-04-02 09:50:30
2756,P000617,SKU000617V2756,S,Black,12.02,105,9.48,2024-03-01 22:57:14
2757,P000617,SKU000617V2757,XXL,Green,15.68,186,3.66,2024-02-21 04:03:02
2758,P000617,SKU000617V2758,M,Pink,7.04,467,13.18,2025-07-26 15:42:54
2759,P000617,SKU000617V2759,XXL,Gray,18.19,85,4.2,2025-06-18 23:09:23
2760,P000617,SKU000617V2760,XXL,Green,4.54,325,4.47,2025-05-25 15:51:35
2761,P000617,SKU000617V2761,XL,Pink,12.16,10,5.74,2024-04-19 22:25:50
2762,P000618,SKU000618V2762,XXL,Gray,15.64,125,3.68,2024-05-06 20:03:00
2763,P000618,SKU000618V2763,L,Blue,1.74,189,14.64,2025-04-27 22:45:23
2764,P000618,SKU000618V2764,L,Blue,1.83,35,9.17,2024-10-14 00:00:43
2765,P000618,SKU000618V2765,L,Black,10.23,209,9.89,2024-07-18 22:24:59
2766,P000618,SKU000618V2766,XS,Brown,16.14,434,13.1,2024-01-05 07:08:29
2767,P000618,SKU000618V2767,L,Black,1.97,261,3.62,2024-08-26 04:13:29
2768,P000619,SKU000619V2768,XS,Red,12.9,497,12.71,2025-07-22 07:20:32
2769,P000619,SKU000619V2769,XL,Gray,17.86,295,10.81,2024-03-04 15:27:50
2770,P000619,SKU000619V2770,XXL,Navy,14.12,449,8.41,2025-01-04 06:24:14
2771,P000619,SKU000619V2771,XXL,Blue,18.46,400,5.41,2024-03-11 14:30:09
2772,P000619,SKU000619V2772,M,Blue,9.57,176,7.75,2025-06-27 06:10:49
2773,P000619,SKU000619V2773,M,Navy,2.9,120,14.77,2024-05-02 22:56:30
2774,P000620,SKU000620V2774,S,Navy,18.39,270,2.22,2025-04-12 14:52:12
2775,P000620,SKU000620V2775,XS,Pink,5.84,88,6.5,2025-03-05 03:45:41
2776,P000620,SKU000620V2776,XXL,Pink,3.09,427,10.65,2024-02-20 06:02:07
2777,P000620,SKU000620V2777,XXL,Navy,3.57,500,6.6,2024-08-16 02:18:17
2778,P000621,SKU000621V2778,L,Navy,16.42,326,14.91,2024-02-13 06:23:17
2779,P000621,SKU000621V2779,M,Gray,7.43,35,13.7,2024-08-08 11:29:28
2780,P000621,SKU000621V2780,S,Green,17.29,135,2.87,2025-06-02 16:38:27
2781,P000622,SKU000622V2781,XL,Black,5.43,360,12.31,2024-01-17 12:37:19
2782,P000622,SKU000622V2782,M,White,16.55,13,8.31,2023-10-18 12:25:11
2783,P000622,SKU000622V2783,M,Gray,17.14,496,5.96,2024-05-08 13:38:19
2784,P000623,SKU000623V2784,XXL,Brown,6.48,16,13.55,2024-04-16 12:20:44
2785,P000623,SKU000623V2785,XS,Gray,15.5,99,7.22,2024-03-27 01:49:12
2786,P000623,SKU000623V2786,XS,Brown,15.69,349,7.19,2025-01-17 22:26:39
2787,P000624,SKU000624V2787,XXL,Red,7.72,170,11.5,2024-09-10 10:51:53
2788,P000624,SKU000624V2788,L,Black,7.23,138,9.39,2025-08-30 21:52:27
2789,P000624,SKU000624V2789,S,White,7.37,229,14.71,2024-04-06 01:01:56
2790,P000624,SKU000624V2790,M,White,1.55,402,13.94,2024-07-09 06:35:48
2791,P000624,SKU000624V2791,M,Red,8.57,18,9.4,2024-12-21 22:09:03
2792,P000624,SKU000624V2792,XXL,White,11.52,202,9.7,2025-03-10 15:42:46
2793,P000625,SKU000625V2793,XL,Red,9.02,264,6.65,2025-02-09 21:23:43
2794,P000625,SKU000625V2794,S,Black,9.54,10,12.55,2024-09-16 00:50:53
2795,P000625,SKU000625V2795,XS,Beige,3.37,91,10.67,2023-12-01 18:20:05
2796,P000625,SKU000625V2796,XS,Pink,17.34,264,3.25,2023-10-04 04:25:59
2797,P000626,SKU000626V2797,S,Beige,1.47,113,9.43,2024-09-24 08:38:12
2798,P000626,SKU000626V2798,XXL,Blue,18.12,327,7.25,2024-01-07 15:10:11
2799,P000626,SKU000626V2799,XL,Pink,12.95,217,2.47,2025-08-03 00:56:01
2800,P000627,SKU000627V2800,S,White,3.3,261,13.61,2024-06-03 05:47:30
2801,P000627,SKU000627V2801,S,White,15.96,404,4.41,2025-03-17 10:56:43
2802,P000627,SKU000627V2802,L,Blue,13.5,24,7.98,2024-07-30 23:00:25
2803,P000627,SKU000627V2803,M,Pink,19.28,283,10.08,2025-03-12 15:54:27
2804,P000627,SKU000627V2804,XXL,Brown,8.41,131,12.93,2024-03-09 00:04:26
2805,P000627,SKU000627V2805,S,Pink,18.0,367,11.01,2025-04-02 05:35:45
2806,P000628,SKU000628V2806,XS,Pink,1.83,404,6.97,2024-07-20 00:55:24
2807,P000628,SKU000628V2807,M,Gray,0.62,272,10.74,2025-03-29 10:34:27
2808,P000628,SKU000628V2808,XL,Red,3.63,73,3.88,2024-08-19 22:45:54
2809,P000628,SKU000628V2809,S,White,11.72,190,12.95,2025-04-19 22:01:30
2810,P000629,SKU000629V2810,L,Blue,5.45,154,9.32,2025-01-02 00:35:21
2811,P000629,SKU000629V2811,L,Beige,9.6,374,2.65,2024-04-12 04:26:28
2812,P000629,SKU000629V2812,S,Blue,19.36,247,7.14,2023-11-21 21:54:19
2813,P000629,SKU000629V2813,M,Brown,13.31,232,8.45,2023-12-09 04:11:13
2814,P000629,SKU000629V2814,M,Pink,8.96,240,14.0,2024-12-01 19:16:55
2815,P000630,SKU000630V2815,L,Gray,7.71,187,7.55,2023-11-10 19:16:21
2816,P000630,SKU000630V2816,XS,Beige,17.16,26,2.3,2023-11-05 15:29:58
2817,P000630,SKU000630V2817,S,Red,6.29,122,8.11,2024-06-10 17:03:26
2818,P000631,SKU000631V2818,XL,Blue,19.5,299,7.55,2025-09-18 08:21:08
2819,P000631,SKU000631V2819,S,Green,8.83,66,13.48,2024-03-26 13:48:42
2820,P000631,SKU000631V2820,XL,Red,2.75,366,6.94,2024-09-25 22:51:59
2821,P000632,SKU000632V2821,S,Black,13.89,313,8.06,2025-08-31 14:37:11
2822,P000632,SKU000632V2822,XS,Navy,7.36,66,4.1,2024-06-27 08:42:43
2823,P000632,SKU000632V2823,S,Green,8.27,115,7.55,2025-01-09 03:41:21
2824,P000632,SKU000632V2824,S,White,17.07,324,5.77,2025-09-24 18:16:48
2825,P000632,SKU000632V2825,XL,Pink,17.0,440,9.41,2025-02-28 04:30:38
2826,P000633,SKU000633V2826,XL,Blue,6.97,154,7.38,2025-06-10 07:02:45
2827,P000633,SKU000633V2827,L,Gray,5.97,179,11.8,2025-01-02 19:54:14
2828,P000633,SKU000633V2828,M,Gray,6.15,141,12.21,2025-03-30 07:19:05
2829,P000633,SKU000633V2829,M,Pink,2.43,301,14.06,2025-04-29 08:17:19
2830,P000633,SKU000633V2830,XL,Gray,15.06,134,12.84,2025-06-16 04:48:11
2831,P000634,SKU000634V2831,M,Pink,9.02,125,9.47,2023-10-31 12:27:10
2832,P000634,SKU000634V2832,M,Blue,5.28,279,11.87,2023-09-30 07:59:09
2833,P000634,SKU000634V2833,XXL,Brown,3.43,124,2.62,2024-04-10 04:33:25
2834,P000634,SKU000634V2834,M,Brown,8.4,319,11.4,2024-10-22 01:23:40
2835,P000634,SKU000634V2835,XXL,Gray,19.77,352,12.63,2025-01-19 11:18:36
2836,P000635,SKU000635V2836,XS,Gray,3.15,14,14.97,2024-07-18 01:14:34
2837,P000635,SKU000635V2837,XL,Green,2.58,363,4.25,2024-05-18 03:11:44
2838,P000635,SKU000635V2838,L,Black,9.58,164,13.69,2024-07-28 17:43:54
2839,P000635,SKU000635V2839,XL,Red,3.85,332,11.23,2025-02-28 13:16:51
2840,P000635,SKU000635V2840,L,Red,6.73,419,9.61,2024-07-10 06:08:59
2841,P000636,SKU000636V2841,XS,Gray,0.2,164,5.62,2024-01-06 21:08:58
2842,P000636,SKU000636V2842,L,Beige,7.63,42,3.93,2025-08-19 04:20:49
2843,P000636,SKU000636V2843,XL,Gray,11.33,431,2.36,2024-12-03 19:00:42
2844,P000636,SKU000636V2844,XXL,Red,2.13,408,3.49,2023-10-28 02:40:31
2845,P000637,SKU000637V2845,M,Blue,17.29,280,11.19,2024-12-20 01:06:37
2846,P000637,SKU000637V2846,L,Gray,6.62,182,10.16,2024-02-12 11:47:26
2847,P000637,SKU000637V2847,L,Black,11.11,230,14.62,2024-04-15 08:14:17
2848,P000637,SKU000637V2848,XS,Pink,12.19,493,2.89,2024-02-05 02:35:27
2849,P000637,SKU000637V2849,XXL,Red,11.05,106,5.37,2024-10-21 10:34:10
2850,P000637,SKU000637V2850,M,Blue,7.76,53,2.94,2024-10-12 23:15:00
2851,P000638,SKU000638V2851,XS,Gray,5.93,103,4.48,2025-09-17 18:36:04
2852,P000638,SKU000638V2852,L,Navy,18.66,389,3.76,2024-06-15 14:45:45
2853,P000638,SKU000638V2853,S,Gray,6.2,159,4.38,2025-08-08 01:13:53
2854,P000638,SKU000638V2854,L,Gray,13.12,19,5.92,2024-09-23 17:47:03
2855,P000638,SKU000638V2855,XXL,Green,14.28,222,8.56,2024-01-06 15:12:30
2856,P000639,SKU000639V2856,XL,Black,0.65,415,13.72,2023-12-04 19:12:34
2857,P000639,SKU000639V2857,XXL,Red,14.22,469,3.83,2024-05-29 15:16:29
2858,P000639,SKU000639V2858,M,Blue,15.07,35,3.99,2025-03-30 20:10:24
2859,P000639,SKU000639V2859,XXL,White,12.93,259,7.7,2024-11-11 03:51:58
2860,P000639,SKU000639V2860,M,White,9.32,106,14.92,2024-08-27 10:26:37
2861,P000639,SKU000639V2861,M,Gray,16.83,39,4.02,2024-01-14 07:18:50
2862,P000640,SKU000640V2862,XS,Navy,3.24,296,9.92,2024-04-15 10:22:11
2863,P000640,SKU000640V2863,M,Blue,7.82,102,7.83,2023-12-25 22:08:37
2864,P000640,SKU000640V2864,M,Navy,3.98,78,8.76,2024-05-26 11:49:07
2865,P000640,SKU000640V2865,S,Pink,15.86,14,3.77,2023-10-30 11:17:32
2866,P000640,SKU000640V2866,S,Red,8.03,65,4.8,2024-01-03 11:44:50
2867,P000641,SKU000641V2867,S,Black,4.39,139,7.31,2024-10-17 22:00:37
2868,P000641,SKU000641V2868,L,White,14.68,72,10.71,2025-08-03 05:20:04
2869,P000641,SKU000641V2869,L,Green,7.3,427,2.14,2025-07-05 13:55:30
2870,P000642,SKU000642V2870,S,Green,12.19,187,11.76,2024-05-01 10:16:54
2871,P000642,SKU000642V2871,M,Gray,17.97,39,4.26,2025-04-29 00:29:16
2872,P000642,SKU000642V2872,XXL,Red,4.21,50,14.24,2024-07-02 05:58:33
2873,P000642,SKU000642V2873,S,Gray,14.69,294,12.0,2025-09-14 14:21:35
2874,P000642,SKU000642V2874,L,Navy,4.7,120,5.52,2024-08-25 05:26:04
2875,P000642,SKU000642V2875,S,Black,2.54,161,7.96,2024-05-02 22:09:49
2876,P000643,SKU000643V2876,XS,Green,14.35,500,4.12,2025-08-27 09:19:30
2877,P000643,SKU000643V2877,S,Beige,1.04,201,2.76,2025-08-07 07:19:44
2878,P000643,SKU000643V2878,XXL,Blue,18.33,142,10.59,2024-04-17 14:45:32
2879,P000644,SKU000644V2879,XXL,White,16.63,253,10.35,2025-01-14 05:55:21
2880,P000644,SKU000644V2880,XXL,Green,6.42,143,7.38,2025-07-01 12:42:47
2881,P000644,SKU000644V2881,XL,Pink,18.71,103,14.03,2025-05-09 16:37:49
2882,P000644,SKU000644V2882,XS,Blue,7.2,287,4.96,2025-09-14 23:18:17
2883,P000644,SKU000644V2883,L,Navy,15.77,250,10.18,2024-04-18 00:51:15
2884,P000644,SKU000644V2884,M,Brown,17.44,42,4.34,2024-10-31 17:07:09
2885,P000645,SKU000645V2885,XL,Black,16.05,309,12.17,2024-05-26 06:59:06
2886,P000645,SKU000645V2886,M,Blue,7.88,283,5.66,2024-08-29 15:29:29
2887,P000645,SKU000645V2887,M,Brown,14.49,85,14.31,2025-08-19 12:39:31
2888,P000645,SKU000645V2888,L,Gray,12.54,241,9.45,2024-02-01 07:34:16
2889,P000645,SKU000645V2889,XS,Navy,1.99,53,3.12,2024-05-28 06:11:46
2890,P000646,SKU000646V2890,XS,Brown,9.16,272,2.55,2025-04-20 12:17:17
2891,P000646,SKU000646V2891,XXL,Red,19.65,293,7.41,2024-10-11 18:04:32
2892,P000646,SKU000646V2892,XXL,Pink,1.0,479,13.58,2025-05-11 07:59:29
2893,P000647,SKU000647V2893,L,Black,17.26,258,5.79,2024-01-21 15:49:45
2894,P000647,SKU000647V2894,XS,Gray,11.97,190,3.35,2024-11-30 18:34:38
2895,P000647,SKU000647V2895,XL,Pink,5.04,191,4.32,2025-07-19 17:44:59
2896,P000648,SKU000648V2896,XXL,White,9.88,98,4.28,2025-09-11 23:16:23
2897,P000648,SKU000648V2897,L,Blue,14.97,137,4.86,2025-02-17 19:14:14
2898,P000648,SKU000648V2898,L,Navy,3.27,194,13.14,2025-02-01 16:06:25
2899,P000648,SKU000648V2899,S,Navy,2.26,100,6.9,2025-06-07 03:57:09
2900,P000648,SKU000648V2900,M,Beige,11.82,340,6.97,2024-09-01 22:03:02
2901,P000649,SKU000649V2901,S,Black,13.85,428,4.54,2023-11-06 12:11:00
2902,P000649,SKU000649V2902,M,Beige,6.04,459,13.76,2024-02-19 21:46:23
2903,P000649,SKU000649V2903,XS,Beige,10.04,275,8.49,2024-01-19 14:32:33
2904,P000649,SKU000649V2904,XL,Pink,18.45,16,5.52,2023-11-07 13:15:20
2905,P000650,SKU000650V2905,S,Black,17.2,324,10.88,2024-03-22 16:57:40
2906,P000650,SKU000650V2906,XL,Red,1.43,402,13.37,2024-02-15 10:03:06
2907,P000650,SKU000650V2907,S,Green,9.94,329,11.13,2023-10-24 00:34:14
2908,P000651,SKU000651V2908,L,Blue,12.69,117,4.08,2024-09-25 10:05:57
2909,P000651,SKU000651V2909,XL,Red,8.28,147,4.4,2024-04-15 06:58:34
2910,P000651,SKU000651V2910,L,Green,6.38,97,4.08,2024-01-31 04:56:07
2911,P000651,SKU000651V2911,M,Pink,3.07,224,3.05,2025-03-27 12:09:05
2912,P000652,SKU000652V2912,M,Brown,1.67,424,9.86,2024-09-23 00:02:14
2913,P000652,SKU000652V2913,XS,Red,11.45,484,4.05,2024-08-30 03:41:32
2914,P000652,SKU000652V2914,XL,Beige,2.34,175,14.01,2023-12-25 06:53:41
2915,P000652,SKU000652V2915,L,Gray,0.84,312,6.13,2025-08-21 11:19:31
2916,P000652,SKU000652V2916,XXL,Pink,8.04,233,5.18,2025-09-15 08:25:44
2917,P000652,SKU000652V2917,XXL,Navy,12.92,98,12.75,2024-10-14 13:51:20
2918,P000653,SKU000653V2918,XXL,Navy,0.85,203,2.99,2023-10-27 20:27:45
2919,P000653,SKU000653V2919,XXL,Beige,12.47,23,10.4,2024-09-03 02:34:24
2920,P000653,SKU000653V2920,XL,Red,1.94,114,11.41,2024-06-29 02:03:59
2921,P000653,SKU000653V2921,S,Brown,15.21,30,2.57,2025-03-29 21:18:40
2922,P000653,SKU000653V2922,XL,Brown,17.03,124,11.16,2024-12-04 19:08:09
2923,P000654,SKU000654V2923,XS,White,3.54,87,3.23,2024-10-07 00:49:28
2924,P000654,SKU000654V2924,S,White,7.44,161,8.65,2024-09-15 17:18:33
2925,P000654,SKU000654V2925,XS,Red,10.77,455,7.66,2024-10-13 02:01:21
2926,P000654,SKU000654V2926,L,Brown,9.99,215,5.87,2023-12-22 13:01:55
2927,P000655,SKU000655V2927,XS,Pink,2.19,177,5.41,2025-07-14 03:37:10
2928,P000655,SKU000655V2928,XL,Black,7.79,166,11.75,2025-04-07 05:25:21
2929,P000655,SKU000655V2929,XXL,Black,0.85,208,4.31,2025-07-30 11:51:05
2930,P000656,SKU000656V2930,L,Brown,9.61,435,6.08,2024-01-19 03:58:16
2931,P000656,SKU000656V2931,M,Blue,12.76,154,14.29,2023-12-31 05:07:55
2932,P000656,SKU000656V2932,L,Beige,15.5,70,9.75,2024-06-23 17:08:47
2933,P000656,SKU000656V2933,XXL,Navy,4.35,347,4.34,2023-12-07 20:28:05
2934,P000656,SKU000656V2934,XL,Navy,14.3,233,12.51,2024-03-02 09:55:17
2935,P000656,SKU000656V2935,S,White,3.87,18,5.97,2025-07-31 11:58:11
2936,P000657,SKU000657V2936,XS,Beige,3.26,139,8.91,2024-05-03 20:21:52
2937,P000657,SKU000657V2937,XS,Beige,14.65,490,8.64,2024-02-13 11:42:09
2938,P000657,SKU000657V2938,XL,White,1.8,451,9.99,2025-07-05 16:42:51
2939,P000658,SKU000658V2939,L,Pink,12.19,323,5.61,2024-02-03 21:17:46
2940,P000658,SKU000658V2940,XXL,Brown,1.93,92,8.68,2025-04-30 15:52:56
2941,P000658,SKU000658V2941,S,White,14.71,20,2.74,2024-10-25 07:36:33
2942,P000658,SKU000658V2942,L,Blue,8.2,387,10.95,2025-06-26 01:53:56
2943,P000659,SKU000659V2943,XXL,Black,1.25,188,14.17,2024-04-25 01:15:11
2944,P000659,SKU000659V2944,XXL,Navy,10.78,109,9.07,2024-12-06 15:44:32
2945,P000659,SKU000659V2945,S,White,0.08,333,2.6,2025-08-18 03:31:39
2946,P000659,SKU000659V2946,S,Beige,4.89,281,13.69,2025-02-22 05:49:56
2947,P000660,SKU000660V2947,M,Brown,13.78,483,7.43,2024-12-24 01:52:05
2948,P000660,SKU000660V2948,XL,Navy,13.2,299,11.97,2024-03-09 03:24:04
2949,P000660,SKU000660V2949,XS,Black,9.02,283,11.07,2024-12-22 10:09:42
2950,P000661,SKU000661V2950,L,Blue,18.67,449,4.95,2023-09-29 08:57:32
2951,P000661,SKU000661V2951,XL,Gray,17.64,266,9.92,2024-11-07 17:41:16
2952,P000661,SKU000661V2952,L,Gray,4.29,257,7.3,2025-05-13 19:07:33
2953,P000661,SKU000661V2953,XXL,White,10.11,335,3.48,2024-12-12 12:18:21
2954,P000662,SKU000662V2954,S,Blue,9.1,136,7.64,2024-02-13 10:05:50
2955,P000662,SKU000662V2955,M,White,0.02,48,4.47,2024-08-14 14:39:45
2956,P000662,SKU000662V2956,XXL,Brown,15.82,112,13.7,2025-09-10 01:47:44
2957,P000662,SKU000662V2957,XXL,Pink,3.05,354,9.03,2023-11-24 20:22:00
2958,P000662,SKU000662V2958,XL,Gray,6.99,105,7.99,2024-04-04 08:45:25
2959,P000662,SKU000662V2959,XL,White,10.57,176,11.21,2025-05-14 21:19:54
2960,P000663,SKU000663V2960,L,Green,9.86,58,10.46,2024-10-17 01:30:28
2961,P000663,SKU000663V2961,L,Red,16.51,95,2.08,2025-03-04 22:32:21
2962,P000663,SKU000663V2962,XL,Brown,2.01,344,12.57,2023-12-08 10:01:36
2963,P000664,SKU000664V2963,XS,Pink,2.55,320,7.78,2025-08-15 09:46:58
2964,P000664,SKU000664V2964,L,White,9.21,267,11.03,2024-06-07 10:40:30
2965,P000664,SKU000664V2965,M,Pink,8.38,446,8.93,2023-10-16 08:01:11
2966,P000664,SKU000664V2966,S,Brown,13.86,189,10.59,2024-05-03 23:26:11
2967,P000665,SKU000665V2967,XXL,Black,19.81,430,11.51,2025-03-08 08:37:57
2968,P000665,SKU000665V2968,XXL,Blue,7.54,366,14.39,2025-03-07 20:05:17
2969,P000665,SKU000665V2969,L,Brown,7.69,97,9.95,2023-12-29 22:07:33
2970,P000665,SKU000665V2970,M,Pink,16.59,80,6.21,2024-07-28 07:54:27
2971,P000666,SKU000666V2971,M,Pink,10.14,299,13.58,2024-07-12 07:40:53
2972,P000666,SKU000666V2972,S,Red,6.52,318,5.55,2024-12-27 16:45:25
2973,P000666,SKU000666V2973,L,Black,15.28,387,5.87,2025-09-16 20:37:56
2974,P000666,SKU000666V2974,S,Pink,17.23,21,7.79,2023-12-17 13:20:11
2975,P000667,SKU000667V2975,S,Pink,8.24,312,14.85,2025-07-07 06:26:09
2976,P000667,SKU000667V2976,M,White,15.29,303,10.04,2024-06-03 11:14:30
2977,P000667,SKU000667V2977,L,Black,11.25,293,12.16,2024-01-23 14:37:57
2978,P000667,SKU000667V2978,L,Beige,13.72,264,5.31,2023-10-18 14:18:35
2979,P000667,SKU000667V2979,M,Pink,17.01,155,7.27,2023-11-28 03:10:41
2980,P000667,SKU000667V2980,XS,Brown,3.87,321,12.43,2024-09-17 15:25:05
2981,P000668,SKU000668V2981,XS,Blue,9.24,157,12.91,2025-07-02 09:24:21
2982,P000668,SKU000668V2982,XL,Red,4.13,385,9.56,2025-03-28 20:39:29
2983,P000668,SKU000668V2983,XL,White,19.94,159,12.09,2025-02-19 10:45:14
2984,P000668,SKU000668V2984,XL,Black,5.3,171,2.13,2024-10-02 21:11:50
2985,P000668,SKU000668V2985,XL,Navy,13.26,273,12.48,2024-09-12 20:15:29
2986,P000669,SKU000669V2986,M,Navy,2.37,464,14.83,2025-01-26 05:28:06
2987,P000669,SKU000669V2987,S,Blue,2.79,244,2.51,2024-04-22 08:30:34
2988,P000669,SKU000669V2988,L,Beige,11.06,471,2.8,2024-12-30 16:49:12
2989,P000670,SKU000670V2989,M,Brown,16.67,193,8.76,2025-02-18 06:10:35
2990,P000670,SKU000670V2990,S,Black,11.13,286,9.45,2023-09-30 16:16:11
2991,P000670,SKU000670V2991,S,Black,6.6,166,10.67,2024-06-08 01:00:46
2992,P000670,SKU000670V2992,XL,Brown,4.74,314,11.58,2023-10-30 05:25:02
2993,P000671,SKU000671V2993,XXL,White,11.07,222,14.8,2025-02-16 19:59:48
2994,P000671,SKU000671V2994,S,Black,2.99,238,12.25,2025-01-21 13:46:18
2995,P000671,SKU000671V2995,XS,Black,0.01,33,10.84,2024-09-12 02:29:00
2996,P000671,SKU000671V2996,XXL,Blue,15.2,216,3.32,2024-06-04 12:54:47
2997,P000671,SKU000671V2997,XL,Red,12.9,18,13.85,2025-04-16 09:02:28
2998,P000672,SKU000672V2998,L,Beige,1.94,143,11.97,2025-04-18 12:45:31
2999,P000672,SKU000672V2999,S,Green,19.57,350,12.98,2025-08-30 13:29:16
3000,P000672,SKU000672V3000,M,Blue,8.98,36,8.53,2025-06-06 05:49:50
3001,P000672,SKU000672V3001,L,Black,13.07,281,8.14,2024-12-11 05:55:56
3002,P000672,SKU000672V3002,L,Black,0.62,333,11.75,2024-01-04 14:45:11
3003,P000673,SKU000673V3003,M,White,0.95,148,13.95,2024-03-08 08:12:49
3004,P000673,SKU000673V3004,M,Beige,2.63,314,14.2,2025-07-27 16:44:02
3005,P000673,SKU000673V3005,L,Green,5.49,185,14.41,2023-11-02 23:33:10
3006,P000673,SKU000673V3006,XL,Blue,16.37,201,4.14,2025-06-09 18:10:24
3007,P000673,SKU000673V3007,XS,Blue,2.84,408,3.64,2025-02-07 02:26:39
3008,P000673,SKU000673V3008,M,Red,12.23,233,13.34,2024-05-02 22:41:42
3009,P000674,SKU000674V3009,M,Blue,15.36,104,14.21,2024-06-03 04:23:28
3010,P000674,SKU000674V3010,S,White,12.18,179,5.07,2025-06-07 02:35:16
3011,P000674,SKU000674V3011,XXL,Beige,8.79,25,5.36,2023-11-08 07:17:52
3012,P000674,SKU000674V3012,M,Green,18.02,165,9.04,2025-04-25 21:29:12
3013,P000675,SKU000675V3013,M,Pink,4.46,233,6.24,2023-11-20 02:26:33
3014,P000675,SKU000675V3014,XS,Gray,10.69,170,2.08,2024-11-24 03:46:52
3015,P000675,SKU000675V3015,XS,Navy,5.75,383,6.52,2025-01-05 23:34:40
3016,P000675,SKU000675V3016,XS,Navy,14.03,451,13.69,2024-07-18 09:41:32
3017,P000675,SKU000675V3017,XS,Black,14.82,211,3.66,2023-12-07 01:19:33
3018,P000676,SKU000676V3018,XS,White,18.59,408,8.14,2024-07-31 23:18:40
3019,P000676,SKU000676V3019,XXL,Navy,12.67,247,8.43,2024-04-11 08:38:59
3020,P000676,SKU000676V3020,L,Beige,10.72,289,11.51,2024-02-11 10:24:42
3021,P000676,SKU000676V3021,XL,Red,11.11,374,10.78,2024-03-30 15:28:04
3022,P000677,SKU000677V3022,S,Navy,11.69,166,4.21,2025-05-16 22:14:52
3023,P000677,SKU000677V3023,M,Navy,14.26,170,3.32,2025-07-29 10:25:42
3024,P000677,SKU000677V3024,XS,Brown,6.55,198,9.99,2024-08-01 00:24:24
3025,P000677,SKU000677V3025,L,White,1.09,479,2.68,2023-12-04 10:38:26
3026,P000677,SKU000677V3026,XXL,Black,7.27,316,3.21,2023-10-12 02:25:19
