return_id,order_id,customer_id,return_date,return_reason,return_status,refund_amount,refund_method,restocking_fee,return_method,condition_received,processed_by,created_at
RETQLLMU7OP,9653,816,2024-05-28 01:47:39,defective,approved,40.43,store_credit,10.82,mail,poor,Cathy Ruiz,2024-05-28 01:47:39
RET1GD8ZMWK,940,3782,2024-05-12 11:44:58,fit,approved,46.3,original_payment,0.34,pickup,good,Kevin Reynolds,2024-05-12 11:44:58
RET41V8P5FI,3006,273,2024-12-09 07:06:10,fit,pending,44.1,original_payment,11.53,mail,poor,Joseph Gamble,2024-12-09 07:06:10
RETQD9CROBC,2392,592,2025-02-25 05:34:04,fit,approved,33.18,store_credit,14.78,pickup,like_new,David Kim,2025-02-25 05:34:04
RETU0RGO15D,12514,1106,2024-07-02 15:07:42,defective,pending,68.16,store_credit,11.44,mail,poor,Emily Quinn,2024-07-02 15:07:42
RETSUALHFAU,10847,681,2025-09-13 13:47:10,fit,completed,55.7,store_credit,8.49,pickup,new,Jeffrey Robinson,2025-09-13 13:47:10
RETIKO6VIKA,1764,4743,2025-09-04 07:24:14,fit,approved,51.26,store_credit,4.12,mail,new,Melissa Stewart,2025-09-04 07:24:14
RETG0SEQSPL,3218,1888,2024-09-10 07:38:13,changed_mind,approved,25.96,store_credit,7.81,pickup,poor,Albert Berry,2024-09-10 07:38:13
RETNIJWUCHE,7476,745,2024-09-20 15:28:21,other,approved,55.0,original_payment,3.87,pickup,fair,Stephen Pearson,2024-09-20 15:28:21
RET8AOC86L4,12181,3638,2024-02-03 17:36:04,changed_mind,pending,41.06,store_credit,1.49,mail,like_new,Andrew Rogers,2024-02-03 17:36:04
RETLLFU8WHK,4761,4041,2024-10-05 01:18:46,fit,completed,40.99,store_credit,1.97,mail,like_new,Kevin Turner,2024-10-05 01:18:46
RETY14OY1GX,3648,4690,2024-12-24 22:25:41,changed_mind,processed,39.08,original_payment,3.99,mail,new,Michael Hartman,2024-12-24 22:25:41
RETFB0COD0C,12354,2746,2025-09-24 07:33:44,fit,processed,43.44,original_payment,4.91,pickup,fair,Christopher Jenkins,2025-09-24 07:33:44
RETF8JZASOW,7437,1332,2025-08-20 07:43:45,changed_mind,completed,59.51,original_payment,9.92,pickup,poor,Amber Vargas,2025-08-20 07:43:45
RETDOFZR1LB,7275,1726,2025-07-02 19:03:58,changed_mind,completed,48.48,store_credit,8.59,mail,new,Garrett Campbell,2025-07-02 19:03:58
RETQP6FHLAT,4075,1400,2024-01-24 14:18:35,changed_mind,processed,37.27,original_payment,12.01,store,like_new,Patrick Henderson,2024-01-24 14:18:35
RETKBLTFA75,7993,3232,2025-07-15 18:50:10,changed_mind,pending,58.83,original_payment,6.91,mail,poor,Jose Neal,2025-07-15 18:50:10
RET3ON34I9O,2788,4095,2025-09-13 16:06:52,defective,completed,22.74,original_payment,7.6,mail,poor,Stacy Lee,2025-09-13 16:06:52
RETY71XOGDJ,7448,543,2024-10-26 17:39:25,defective,approved,54.52,store_credit,12.63,pickup,like_new,Dawn White,2024-10-26 17:39:25
RET7OOOP29G,12205,4401,2025-05-18 17:34:46,fit,completed,48.51,store_credit,14.64,mail,good,Kelly Cooper,2025-05-18 17:34:46
RETS74O6EPE,1866,1422,2025-09-16 11:07:31,defective,approved,13.33,original_payment,6.7,mail,new,William Mckenzie,2025-09-16 11:07:31
RET0UCCBF07,7935,3522,2024-10-16 20:39:54,defective,approved,42.24,original_payment,8.68,pickup,new,James Nunez,2024-10-16 20:39:54
RETP0HWUPNM,9715,4236,2024-11-29 11:19:10,defective,approved,37.23,store_credit,11.72,store,new,Logan Hunter,2024-11-29 11:19:10
RET07BWWALI,3173,2719,2025-07-09 05:02:45,defective,processed,40.82,store_credit,2.71,mail,fair,Raymond Sanchez,2025-07-09 05:02:45
RETUA4CCZ0H,12148,4018,2025-06-02 23:33:39,fit,approved,65.76,store_credit,7.23,mail,like_new,David Perez,2025-06-02 23:33:39
RET09IC4ATS,10860,4273,2025-06-21 21:20:13,defective,completed,57.53,store_credit,6.17,mail,new,Oscar Mills,2025-06-21 21:20:13
RET7YRQJYZ1,11091,3012,2025-09-13 18:27:22,changed_mind,approved,27.7,original_payment,1.37,store,good,Michelle Foley,2025-09-13 18:27:22
RETCRL8ITCF,6046,2715,2024-11-29 02:37:31,fit,processed,36.15,store_credit,3.58,pickup,fair,Teresa Hall,2024-11-29 02:37:31
RETFM4X58DA,2614,3225,2025-07-24 00:22:57,other,pending,37.56,original_payment,3.74,mail,good,Denise Beck,2025-07-24 00:22:57
RETHP8ERM10,8639,2980,2025-02-10 05:05:15,fit,approved,12.54,original_payment,12.63,mail,good,Rachel Dean,2025-02-10 05:05:15
RETPDHRX0JX,6207,253,2025-08-18 09:58:10,fit,pending,61.87,original_payment,4.14,pickup,poor,Deanna Soto,2025-08-18 09:58:10
RET19VV624S,6751,1947,2025-04-20 16:42:42,defective,processed,39.28,original_payment,6.03,pickup,like_new,Kenneth Thomas,2025-04-20 16:42:42
RET144M5TJW,2054,1937,2025-08-17 16:21:05,fit,processed,45.57,original_payment,3.49,mail,new,Meghan Ferguson,2025-08-17 16:21:05
RET8OE22IX0,8849,1331,2025-04-21 01:07:01,changed_mind,pending,46.79,original_payment,11.25,mail,new,Donald White,2025-04-21 01:07:01
RETJCCXEAK1,5621,4774,2025-06-30 10:57:17,defective,processed,22.13,original_payment,3.67,mail,fair,William Levine II,2025-06-30 10:57:17
RETYPFGST3U,7286,3922,2025-01-27 00:53:05,fit,completed,24.54,store_credit,2.18,mail,fair,Daniel Fletcher,2025-01-27 00:53:05
RETMTFCSTI5,5683,1246,2025-08-21 02:37:39,changed_mind,processed,51.46,original_payment,9.16,store,good,Dwayne Robertson,2025-08-21 02:37:39
RETIC7KK7NC,49,3053,2025-03-19 14:07:31,changed_mind,pending,48.1,original_payment,2.49,store,like_new,Angel Wallace,2025-03-19 14:07:31
RETPHQ2FS7B,578,4316,2024-07-07 13:35:16,fit,pending,50.53,original_payment,11.42,store,good,Isaiah Richards,2024-07-07 13:35:16
