return_item_id,return_id,order_item_id,quantity_returned,item_condition,refund_eligible,restockable
RIEDO6BB9Q,RETLMM3BE0P,225375,1,like_new,t,f
RIEIUBCLNN,RETN16XIMWC,99167,1,damaged,f,f
RI7Y0LCSF1,RETMKP2AE4P,152786,1,like_new,t,t
RIQ8CS8VF5,RETMKP2AE4P,152788,1,like_new,t,t
RIR3FKF4BQ,RETZ4CC540Z,142635,1,like_new,t,t
RID5FE2QXE,RETCEN9ELXC,48828,2,worn,t,t
RIQCVEYBEZ,RET7IFTE3Z6,126565,1,worn,f,t
RIDCNCW286,RET7IFTE3Z6,126564,1,like_new,t,t
RIXWXCFXWH,RETDFAXHA81,86838,1,like_new,t,f
RIF7GNN448,RETDFAXHA81,86840,1,like_new,t,t
RITW29KGZA,RETC5HAMEVC,106880,1,damaged,t,f
RI3YH0JSYA,RETPWCD1PK4,299780,1,like_new,t,t
RIKV5LDL8J,RETLPUJR7TF,78839,1,like_new,f,t
RI9AQE8ADO,RETMNNNO7N3,34811,1,damaged,t,t
RI7QIMNMYB,RETZX3DXATE,35964,1,like_new,t,t
RI2Y488WHO,RETZX3DXATE,35965,2,damaged,t,f
RIO6DE6UZP,RET5AY7VNRF,277857,1,damaged,t,t
RIUAWSBLMI,RETSJPBKKTK,157457,1,worn,t,t
RIL1KLKB8H,RETLBGEKKZJ,24133,1,damaged,t,t
RIOJHXW1J9,RET8NAZPY3P,268672,1,damaged,t,f
RIXPZEFJSC,RET8NAZPY3P,268670,1,damaged,t,t
RI653VB8SX,RETX4PZ59TH,110146,1,like_new,t,f
RI0C4VXO7V,RETX4PZ59TH,110145,1,like_new,t,t
RI3X0KDWZG,RETZYYOIIDA,270174,1,like_new,t,t
RI23Y6CM2P,RETZYYOIIDA,270175,1,damaged,t,f
RIX7FKCTWH,RETN6UPT3JF,84986,1,like_new,t,t
RIOQPLQCPV,RETOXSCCU0L,17492,1,like_new,t,t
RIBX411KP3,RET94F9BRBZ,222513,1,damaged,t,t
RIJTTVMTD6,RET94F9BRBZ,222512,1,like_new,t,t
RIM5OMDTDT,RETEULKIBPJ,276484,1,like_new,t,f
RI7YKG215P,RETEULKIBPJ,276485,1,worn,t,f
RIQZH2SKBL,RETVLVAS2RR,295732,1,like_new,t,t
RIY4071DJY,RET4ZLW7DM7,62970,1,damaged,t,t
RIAMXP1GS6,RET4ZLW7DM7,62971,1,like_new,t,t
RIIA3PQ25D,RETJUAUMMHH,292054,1,like_new,f,t
RIDTIDFGGC,RETYSI12Q1X,77751,1,like_new,t,t
RIR4MG61ZG,RETQ5Q0ANB7,66504,1,like_new,f,t
RIAFFNMZVK,RETT3OPWFPS,270591,1,like_new,t,t
RIUFLWF25H,RETGA08HFQN,272035,1,like_new,t,t
RIAW4L1XFB,RETGA08HFQN,272036,1,like_new,t,f
RI44CLSC8R,RETTO6YS15E,286125,1,like_new,t,t
RILSTXII2Q,RETQ2UNMLJT,35630,1,like_new,t,t
RIV9IPMFE9,RETEGC2KSLB,226824,1,like_new,t,t
RIE1Q6Z05Q,RETEGC2KSLB,226823,1,like_new,t,t
RIESX3XLZ4,RETNDIMC8CF,35305,1,like_new,t,t
RIADBWMRON,RETXWWKY08W,65279,1,damaged,f,t
RIGKGGDNMK,RETXWWKY08W,65280,1,like_new,t,t
RI1CMETZ5Y,RETX6YVWBW6,91463,1,damaged,t,t
RIH36FGO21,RETX6YVWBW6,91465,1,like_new,t,t
RIPZAD6A8S,RETVXMMTXSU,31004,1,like_new,t,t
RI6KAL39O0,RETP6P9SK5M,276905,1,damaged,t,t
RI1E52FVQF,RETP6P9SK5M,276906,1,damaged,t,f
RIKU3F80D0,RET8C5PO92M,68338,1,like_new,t,t
RIPTVDZDTQ,RETDWD1DUUE,192968,1,like_new,t,t
RIZAUXHEBF,RETOBYMMO0L,153221,1,like_new,t,t
RIRRSMNHRF,RETOBYMMO0L,153220,1,like_new,f,t
RIDNQAWVVS,RETAHJCJ0KR,138974,1,damaged,t,t
RIVNM9049A,RETAHJCJ0KR,138972,1,damaged,t,t
RIK23PML05,RETX9W47MK1,130604,1,like_new,t,t
RITMJVSF5B,RET6TDZA4XC,297497,1,like_new,t,t
RIAUY3E3M7,RETD7AAIZPG,38466,1,like_new,t,t
RILXAE2ASA,RETD7AAIZPG,38467,1,worn,t,f
RISBRXX3K5,RETIVPKXDAB,218613,1,worn,t,t
RI196O4LTX,RETIVPKXDAB,218612,1,damaged,t,t
RI5I4RELVL,RETJ3I2UIWG,133930,1,like_new,t,t
RIDV5X4SBQ,RETJ3I2UIWG,133932,1,like_new,f,f
RIWN85P51L,RETUE74WCHD,290760,1,like_new,t,t
RII9HRHMYO,RETUE74WCHD,290759,1,like_new,t,t
RIDR8ZPL17,RETGBEB468Q,171500,1,like_new,t,t
RIC786HVV3,RETGBEB468Q,171501,1,damaged,t,f
RIOR7VGXFV,RET8B9K2HQC,1422,1,like_new,t,t
RIV53DKV6P,RETXPF8C3DB,60778,1,like_new,t,f
RIARQW9NJR,RETXPF8C3DB,60777,2,damaged,f,t
RIQDGSXIA4,RETGTTPKYNF,290504,1,like_new,t,t
RI3OWYKI40,RET7S4JFAK9,265160,1,like_new,t,t
RIR88KU8ML,RET1S03OYLV,68669,1,like_new,t,t
RI4IW86GKV,RET1S03OYLV,68670,1,like_new,t,t
RIVO3MRJUT,RETXPSZCMMO,252561,1,worn,t,f
RII9668MI0,RETQHCA0F0G,145676,1,like_new,t,t
RI4WJZ7LHX,RET1Y4MW7NI,150475,1,damaged,f,t
RIIFIS6Q09,RET1Y4MW7NI,150474,1,like_new,t,t
RIPI02I0VV,RETGC8MPVR1,175673,1,like_new,t,t
RIJ3Y3HH96,RETNLH0A40F,119058,1,like_new,t,t
RI406T8ZKR,RETLQJKK70E,163924,1,damaged,t,t
RIC8VQDRPL,RETLQJKK70E,163925,1,like_new,t,f
RIEWLB91HV,RETEEZO2VG9,268217,1,worn,t,f
RIAS3YG9EA,RET5ZL1UTE1,261672,1,like_new,f,t
RIC6AECHPC,RET7LEGDJK7,110210,1,damaged,t,t
RIN73ZZRV0,RETLFEWFQUS,101328,1,damaged,f,f
RI7DN5HLAC,RETLFEWFQUS,101329,1,like_new,f,f
RI70J4IR5L,RETOCCNXNUV,110848,1,damaged,t,t
RIYUTV3UTX,RETB7RDCBTV,52903,1,damaged,t,t
RIHM12SBV8,RETB7RDCBTV,52902,1,like_new,t,t
RIOTMHNES8,RET8XBTVOLZ,161740,1,worn,t,t
RIGXYFXSF0,RET8XBTVOLZ,161738,1,like_new,t,t
RIO5CY81UI,RETJK4DIZI7,209859,1,damaged,t,t
RIJ1HU00FZ,RETJK4DIZI7,209860,1,like_new,t,t
RI3DFCYXXH,RETS5W84ICO,183678,1,damaged,t,t
RI2VQNT6ZG,RET5HE0MZZI,41539,1,like_new,t,t
RIIN5YEIZR,RET0NF6XJBR,112399,1,like_new,t,t
RILUF6889N,RET8K1PSFR7,28493,1,damaged,t,t
RIT8Q37SQK,RET8K1PSFR7,28492,1,like_new,t,t
RIZ6CTQWZV,RETE6RTQEY1,77010,1,like_new,t,t
RIP384U5WU,RETNDMECD6P,152486,1,worn,t,t
RIZ5XPJBF9,RETNDMECD6P,152488,1,like_new,t,f
RIABDJUDNL,RETY0YIIIIS,266944,1,like_new,f,t
RIS3LHNS68,RETY0YIIIIS,266943,1,like_new,t,t
RIB20R5B4G,RET9F1C7LKA,256284,1,like_new,f,f
RI42WGJETW,RET9F1C7LKA,256283,1,like_new,t,t
RI36E8ZZAP,RETMW99ZD56,173846,1,like_new,t,t
RIGQOFAMSI,RETMW99ZD56,173847,1,like_new,t,t
RINF9TZA8J,RET8BAG6LMQ,290586,1,like_new,t,t
RIO4AL3CU4,RET4H5LYCCZ,288167,1,worn,t,t
RIDHG12Z68,RETHITUY3WG,238670,1,like_new,t,t
RI5YA8GHFZ,RETKPGGY72V,12000,1,damaged,t,f
RIMWDWTH3O,RETKPGGY72V,11999,1,worn,t,t
RIHOMV5DK6,RETF3L7GG2M,222568,1,like_new,t,t
RI4YK2TQB4,RETF3L7GG2M,222567,1,like_new,t,t
RIDFMUUYKJ,RETK029IMFJ,63879,1,like_new,t,t
RI3KYWC6XC,RETK029IMFJ,63880,1,like_new,t,t
RICSPQZJOB,RET12K2EMWV,204074,1,like_new,t,t
RIE05IZ6Y4,RET12K2EMWV,204076,1,like_new,t,f
RI0U2NNWX6,RETXIZ7F05I,250400,1,damaged,t,f
RINDQ78836,RETXIZ7F05I,250403,1,worn,t,t
RI091GBZV3,RET1LLADWFU,269553,1,like_new,t,t
RIWB2N502T,RETQGEKTJ2V,74787,1,worn,t,t
RIQQ6O2HM1,RETQGEKTJ2V,74789,1,like_new,f,f
RI8NVIIE3G,RETLCTIAE1M,240865,1,like_new,t,t
RIR32SHKDB,RETLCTIAE1M,240864,1,like_new,t,t
RI9LZU8XI6,RETXYH4Y4WM,230682,1,like_new,t,t
RIFPLEMK2H,RET2XI2FGN0,195973,1,like_new,t,t
RI8P12O8QG,RET5SZKC1UY,305968,1,like_new,t,t
RIXBMEMLCI,RETYKN6II33,130508,1,like_new,t,f
RI81JWKYEK,RETKRWLMHUR,116425,1,damaged,t,t
RITUHMBAHN,RETKRWLMHUR,116424,1,like_new,f,t
RIQKCKW5MM,RETO00KMO6Q,305232,1,like_new,t,t
RILV963EBH,RETH8WEKLHB,216704,1,like_new,t,t
RI9END3UPH,RETP01YC6AK,162281,1,like_new,t,t
RI79LJ2B59,RETIFXGVFDQ,283296,1,like_new,t,t
RIR7P9GCB2,RETIFXGVFDQ,283294,1,damaged,t,t
RIHGEYBXN4,RETDGHKG8VW,262987,1,like_new,t,f
RIEP1BZRO8,RETE4IOOHM5,101275,1,like_new,f,t
RI0B4GQDXK,RET357HYY6L,174239,1,damaged,t,t
RIH1CMMCG8,RETZLGB4HAV,7540,1,like_new,t,t
RI6ORGU9YL,RETZLGB4HAV,7538,1,damaged,f,t
RI33RZTBN3,RETYO4XMJ5Q,110800,1,like_new,t,t
RI8U8AZ5RA,RETYO4XMJ5Q,110799,2,like_new,t,f
RIWAFCW6QR,RETKMOLVPZG,205140,1,like_new,t,f
RI0J691ITN,RETZN4H699Y,195663,1,like_new,t,f
RIB6M2JO7J,RETZN4H699Y,195662,1,like_new,t,t
RIBLCSNLIP,RETC1PCJBSW,252945,1,like_new,t,t
RI1HSPEDOV,RETC1PCJBSW,252943,1,like_new,t,t
RIDSFFSD62,RETRLQX5EEQ,176994,1,damaged,t,t
RIYJVKNV9E,RETY58RSS4J,124218,1,worn,t,t
RIQU0FIIO1,RETYL65YHTZ,173249,1,like_new,t,t
RI86TBNIL0,RETYL65YHTZ,173250,1,like_new,t,t
RIE8BWQCQS,RET16UCYKQP,192556,1,like_new,t,f
RI5SMQ6NLR,RETDQDWT2E0,199165,1,damaged,t,t
RI7J6M8SY6,RETOBEEGU69,118355,1,like_new,f,t
RIE2T54SZ9,RETOBEEGU69,118356,1,like_new,t,f
RIS2J33MOI,RETMLZVQ92Y,215157,1,like_new,f,t
RIFNQ2P7FH,RET417ZJOL5,82692,1,worn,t,t
RI24VELP91,RET417ZJOL5,82694,1,like_new,t,t
RIX3Y99FZ0,RET2TOA49PP,111612,1,like_new,f,f
RIQT97U95J,RET2TOA49PP,111611,1,like_new,t,f
RIJJZCKXHN,RETU8NX4ED8,147909,1,damaged,t,t
RI8535L693,RETU8NX4ED8,147908,1,like_new,t,t
RIS7JW45LE,RETJ66ZZ15V,164995,1,damaged,t,f
RI7KDAXJVY,RETCQZ6F9WN,9677,1,damaged,t,t
RIJTWO0H75,RET5EBS5IWN,188393,1,like_new,t,t
RIUTPH91C2,RET9WLZCLMP,122950,1,like_new,f,f
RIGXYFXRTU,RETW7BWJRA0,24199,1,like_new,t,t
RIBZVENUZJ,RETW7BWJRA0,24198,1,like_new,t,t
RIUIHARJYH,RETPYRGSEHU,261260,1,damaged,t,f
RIAGEAEEVI,RETKH1EY9BX,153833,1,like_new,t,t
RIRUJQQB9P,RETRM0I61PX,4419,1,like_new,t,t
RIPO2MN6Z7,RETZA9YCKA0,102356,1,like_new,f,t
RI0S0SHYH4,RETY32IFD3T,38048,1,like_new,f,f
RISO16TDLN,RETY32IFD3T,38047,1,damaged,t,t
RIDXF437GK,RETJVXA5AX0,183371,1,like_new,t,t
RIMV60S8JX,RETIYQ4YL1N,231026,1,like_new,t,t
RIVE47DJ3V,RETRKY4DJ2A,176153,1,like_new,t,t
RIHU76WQ7J,RETNYEKNU7B,295117,1,damaged,t,t
RITK1RXL1D,RETA4E4K67I,78355,1,damaged,t,t
RI84TQC811,RETPM7O715G,128757,1,damaged,t,t
RIAK366YX9,RETPM7O715G,128756,1,worn,t,t
RIH969LUYR,RETVLDUP80P,5757,1,damaged,t,t
RIGWHDMJC8,RETVLDUP80P,5755,1,damaged,f,t
RIYTQ08U6K,RET5DSJI9RX,127020,1,damaged,t,t
RI29UY3MGV,RETS9VN61DR,237099,1,like_new,t,t
RI9OPDYTLO,RETRHHFGASB,98252,1,like_new,t,f
RIYPZDSMF5,RETGMQP3GG7,58379,1,like_new,f,t
RIQ0PRPEZT,RETGMQP3GG7,58382,1,damaged,t,f
RIQO6DV66Y,RETDYA00WNV,8345,1,like_new,t,t
RI8JETAG7Y,RETDYA00WNV,8343,1,like_new,t,t
RI7FAOVU6L,RETCZC4XG2J,94070,1,like_new,f,t
RIUST7L78V,RETAPJHHPIB,16123,1,like_new,t,t
RI29CN8W30,RETAPJHHPIB,16122,1,worn,t,t
RIHY2HRALS,RETSRV1NLNE,229218,1,like_new,t,t
RIM8QWHSV2,RET6MANRITO,263947,1,damaged,f,t
RIJEM019RO,RET89KMETXM,206591,1,like_new,t,f
RI0PW3DV5P,RET89KMETXM,206592,1,damaged,t,t
RIGPS9U7TW,RETSR7AFB8W,251012,1,damaged,t,f
RI3EK5MWWD,RETSR7AFB8W,251011,1,like_new,t,t
RIPHV06EHK,RETN4ITM55X,291762,1,worn,t,t
RI1EINOIGW,RETV2F492K0,174922,1,like_new,t,t
RIPIN8NR5D,RETAIFXJC8R,283229,1,like_new,t,t
RIHJQXHNKR,RETWMDE5H1A,167350,1,like_new,t,t
RICJ5S0953,RETWMDE5H1A,167351,1,like_new,t,t
RISINKJQE3,RETKRSV943F,17740,1,like_new,t,f
RIDUH4PFV1,RETKRSV943F,17739,1,like_new,f,t
RI4OAZGT2O,RETIE7G2CWD,32291,1,like_new,t,t
RIXGXUZELY,RETQJGM0FT7,172497,1,like_new,t,t
RILTI53KUC,RETQJGM0FT7,172498,1,damaged,t,t
RI2J5NBTTW,RET0AWOIRO6,78772,1,damaged,t,f
RIHI1CC54I,RETIBVMR5V6,224206,1,like_new,t,t
RIC4C4THEP,RET0CEBE7CX,207787,1,worn,t,f
RIHS16VXVV,RET9VZBZQUB,33804,1,like_new,t,f
RIMCP4D7RC,RET9VZBZQUB,33805,1,like_new,t,t
RIC4IYSLUC,RETFP36S14T,110394,1,damaged,t,f
RI52B79NPD,RETFP36S14T,110395,1,like_new,t,t
RIRJ10CMS3,RETQAUP8S7N,238995,1,like_new,t,t
RIER0K7DKW,RETL62GA80I,267901,1,like_new,t,t
RIFMTWX0N1,RETL62GA80I,267900,1,like_new,t,t
RIMPKDC889,RET7UWH10DI,100995,1,damaged,f,t
RI6FBNY7G1,RET7UWH10DI,100997,1,damaged,t,t
RIJESEUGOJ,RETPSXTP82Z,217904,1,worn,t,t
RIYF2S0H99,RET2M9XZBRL,127463,1,like_new,t,t
RI7XKON59X,RET2M9XZBRL,127465,1,worn,t,t
RISN4HSLZ9,RETTLSCFA4Q,70377,1,like_new,t,f
RIH4WYWTH0,RETXKAVWXW6,211728,1,like_new,t,t
RI107HJM4U,RET7HYXACIZ,7855,1,damaged,t,t
RI6YUYNT7A,RETJK0H7L79,102678,1,like_new,t,t
RI76GVVX4I,RETFHW4JCON,173627,1,worn,t,t
RI3W382QDH,RETHPHCGX1O,229036,1,like_new,t,f
RIM9PQED6Y,RETHPHCGX1O,229037,1,worn,t,t
RICZPCFZ7Y,RETOQTNSWN5,156163,1,like_new,t,t
RIWPQV9AOT,RETOQTNSWN5,156166,1,like_new,t,t
RIVXD7QHAN,RET8BWA811E,123461,1,like_new,t,t
RIQBH4O0XN,RET5E4DZL86,227964,1,damaged,t,t
RI400535U5,RETY6G0X0U8,190591,1,like_new,t,t
RIA8A0NJW1,RETHPF3GFMG,99594,1,damaged,t,f
RIH5VOGA3C,RETEZ16MSZC,56636,1,worn,t,t
RI39V58TJE,RETB7BZ4278,264486,1,damaged,t,f
RI35CXE8PR,RETUQSZ7NHF,304567,1,damaged,t,t
RI25U4R9BE,RETUQSZ7NHF,304568,1,like_new,t,t
RIAFN10IN2,RETB9BFJLQ2,274916,1,damaged,t,t
RIS1R3Z60Q,RETB9BFJLQ2,274917,1,like_new,t,f
RI5ULBHNJE,RET8Z0J1HAL,173324,1,like_new,f,t
RIO2ZBFSH2,RETQKZVKJ1V,298348,1,like_new,f,t
RIAY1NWUAM,RETWCTIAFSM,108336,1,like_new,t,f
RIA8DNKF97,RETWCTIAFSM,108337,1,like_new,t,t
RI7FB9JOJP,RETYVU7FHHF,208909,1,like_new,f,t
RIGE96HY2Y,RET9EQHRSMW,133042,1,like_new,t,t
RIK5IV1IDO,RETVEPNTSC6,159303,1,like_new,t,t
RI07W4HM5M,RETVEPNTSC6,159304,1,like_new,t,t
RIVKGQ2NS8,RETTVRYRVHN,158530,1,like_new,t,t
RIY2CI4ILL,RETTVRYRVHN,158529,1,like_new,t,t
RIKJJT8JX1,RETQUPULLOJ,262967,1,damaged,t,t
RIDJ4V6Q2Q,RETDMOYNSLN,54817,1,like_new,t,t
RIXEDBO1Y9,RETDMOYNSLN,54816,1,damaged,t,t
RICI4LWOKY,RETFHZZXN4I,141890,2,worn,t,t
RIW59EJJVX,RETFHZZXN4I,141893,2,like_new,t,t
RIITVD6QBF,RET04VOK0SV,281028,1,like_new,f,t
RI10VFWZRU,RET4F3PVM8M,135772,1,like_new,t,t
RI5PSEREIA,RET4F3PVM8M,135773,1,damaged,t,t
RIS04HWNUG,RETH8JAJGOW,194423,1,worn,f,f
RIP2TMFGJU,RETR4OMEV16,50172,1,worn,t,t
RII7OXG8LJ,RETYR5VXOC2,202691,1,like_new,t,t
RI9I3J943K,RETVRYI7VAC,92276,1,like_new,f,t
RIALT81665,RETGW6413IY,81536,1,worn,t,t
RI23WB1KFB,RET81ACE6FQ,294329,1,damaged,t,t
RI0GM9MN9X,RETPU73FOGY,81784,1,like_new,t,f
RI9GTAGUCG,RETPU73FOGY,81785,1,like_new,t,t
RI5YT9D839,RETMMZENE0T,227324,1,like_new,t,t
RIUMBMZYJJ,RETOYWSQ3BL,173596,1,like_new,t,t
RIQ3HFP0UO,RETOYWSQ3BL,173594,1,damaged,t,t
RIU4KKI24B,RETT840RVBP,33879,1,like_new,t,t
RICIH5OVRJ,RETT840RVBP,33878,1,damaged,t,t
RIIFS9ZR5P,RET6XLSVS4L,254659,1,like_new,t,f
RI5Q5B6BYK,RET88MFUR5C,30217,1,damaged,t,f
RIFHGK24CW,RETR6EH00L0,239740,1,like_new,t,t
RIC7RLA92U,RETPJBZF952,204672,1,damaged,t,t
RIICB7U9T6,RET7YEMGSL4,207482,2,like_new,t,t
RI8XTFLZJ0,RET7YEMGSL4,207483,1,like_new,t,t
RIUOUUY9YN,RETQ2MUB3JX,17450,1,like_new,f,f
RIDRGLONYM,RET18WNSHVK,123045,1,worn,t,t
RICZAL1MLA,RET18WNSHVK,123046,1,damaged,t,f
RIN543WPPP,RETO6NFO3PV,86749,1,like_new,t,t
RIXILTWF33,RETAYXTE735,41071,1,damaged,f,t
RID6JYUVSF,RETAYXTE735,41072,1,like_new,t,t
RIKHY5QE4F,RETQWLVK9U7,110012,1,like_new,t,f
RI3W2EI6QJ,RETALIX91JH,170003,1,like_new,t,t
RIN8JPSISA,RETD88H4ZKC,195759,1,like_new,t,t
RIWDY8RX57,RETQPWGHUMC,81124,1,like_new,t,t
RIFFSLU46B,RETT1YL997Z,266174,1,damaged,t,t
RI7DZG5F8I,RET0ESLCVTF,108643,1,worn,t,t
RII0TNJJFW,RETH7OCPVIL,297019,1,like_new,t,t
RI46PVZKCJ,RETH7OCPVIL,297017,1,like_new,t,t
RIY0UFIL8X,RETR0LVUFZP,283355,1,like_new,t,t
RI0O1PB5R1,RETR0LVUFZP,283356,1,like_new,t,t
RI2OG6H1M4,RETXOECEF0D,155025,1,like_new,t,t
RIZBIKDRV1,RETAM9L3F1S,14100,1,like_new,t,f
RIOJUOQ39Q,RETAM9L3F1S,14101,1,like_new,t,t
RIQ1UZIHT1,RETBGELX56R,114664,1,like_new,t,t
RICDTM80RC,RETUSXX5G0M,218531,1,like_new,t,t
RI895SI2NU,RETF5L8TCL3,189262,1,like_new,t,t
RILMBP0BZL,RETF5L8TCL3,189263,1,like_new,t,t
RI8E2NYIS6,RETJIU5XY9O,206004,2,like_new,t,t
RIAO6DG9OK,RETKELNXE68,220124,1,damaged,t,t
RIBM61BORU,RETKELNXE68,220125,1,like_new,t,t
RIXH9VYKX7,RET9DXMYFIX,103336,1,like_new,t,f
RIUWB88AOZ,RET9DXMYFIX,103337,1,like_new,t,t
RII8544CU8,RETKNQAL9HE,151429,1,like_new,t,t
RIB0406PKB,RET2OC8MX6P,53054,1,damaged,f,t
RIVKNP51PW,RET2OC8MX6P,53055,1,like_new,t,t
RIO8UK2W23,RETRHYX1QIA,207828,1,like_new,t,t
RI8NJYFF0V,RETLX48CZ6H,7749,1,worn,t,t
RIOGVTGH8R,RETL63URLIN,144056,1,damaged,t,t
RI2JP7N7G8,RETL63URLIN,144057,2,like_new,t,t
RILM847NAT,RETYVVAMAPC,164636,1,damaged,t,t
RIXSA6JPMZ,RETYVVAMAPC,164637,1,like_new,t,t
RIU4WNGVZ1,RETOMYZ0K6Y,19917,1,like_new,t,f
RI276IDSES,RET55D88EO6,203866,1,worn,t,t
RILSZM730V,RETYP975VBR,184373,1,like_new,t,t
RIG7M8NV4W,RETW46QCAHN,9597,1,damaged,t,t
RI0BPMXQ78,RETOH7RKAUF,139900,1,like_new,t,f
RIKK5WHBO1,RETSMS0A323,282634,1,like_new,f,t
RI81Q6I63Y,RET0BQNRJWW,106090,1,like_new,t,t
RIHTHKH3C1,RET0BQNRJWW,106092,1,like_new,t,t
RIS76IXZKL,RET0XBRKQKI,74011,1,like_new,t,t
RII28GPW0I,RETACLSH31M,74896,1,damaged,t,f
RIRURQHX4P,RETACLSH31M,74897,1,like_new,t,t
RIF90GQQQ2,RETFFFI3PQK,138177,1,like_new,t,t
RIF2WDCB9G,RET65JAJYRQ,206334,1,like_new,t,t
RIEB5WVNE1,RET65JAJYRQ,206337,1,worn,t,f
RI7KKSE4O1,RETZX72RVD7,236048,1,like_new,f,t
RIIP961WMT,RETMF7TOV53,231169,1,like_new,t,t
RIRTIF6LZK,RET8EGBOT9S,289981,1,like_new,f,t
RIFYREQ2S3,RET1RUAW3VD,96863,1,like_new,f,t
RI2JZ04X5J,RET1RUAW3VD,96860,1,like_new,t,f
RIYOXKK15Q,RETGB2BP49C,65127,1,damaged,t,f
RIKBJNMB3L,RETHYUQ7ONT,291915,1,damaged,t,t
RITPDOJQUA,RET28Z63WF8,47036,1,like_new,t,t
RIYYLP2HIA,RETROIWPO77,138072,1,worn,t,t
RI0SYPNT3H,RETROIWPO77,138071,1,damaged,t,t
RI18E0XX7A,RET0B626CAF,59630,1,like_new,t,f
RIO2FKHSWB,RET7WMD6SXP,40228,1,like_new,t,t
RIE0PWLRI9,RET4LQI713F,64884,1,like_new,f,t
RIDVG8S5PY,RETKH0L0HRX,231923,1,like_new,t,t
RIX6PT8VIW,RETJDU2IBML,228571,1,like_new,t,t
RIBMDPZ7PB,RETKQN4ASQ6,168836,1,like_new,t,t
RI6OLXN81S,RETKQN4ASQ6,168835,2,like_new,t,f
RI9ZVT7EQB,RETTMMLII9E,145977,1,damaged,t,t
RIFIJ9WFF8,RET1MQMA9R3,197512,1,like_new,t,t
RIAP2GZRQM,RET1MQMA9R3,197513,1,worn,t,t
RI2IHPY4KL,RETJG92613T,167099,1,like_new,t,t
RI3HVHY1FH,RETJG92613T,167101,2,worn,t,t
RIFHHED5PK,RETUWFVBLXR,19621,1,like_new,t,t
RIJ2ABOS42,RET33FN89SJ,263518,1,like_new,t,t
RI9EVMFVNV,RET3DOEWCJX,83287,1,like_new,t,f
RI4AXOEFNY,RETAUTZ4TOI,20407,1,like_new,f,f
RISC3N9DTI,RETAUTZ4TOI,20406,1,damaged,t,f
RIRUCWZD0N,RETS7MY2TP7,52087,1,like_new,t,t
RIFXU2N79Q,RETS7MY2TP7,52088,1,like_new,t,t
RITPO4JFIC,RET4EGBQ45S,64777,1,damaged,t,t
RI4TQ1YULB,RET123NI1QK,186342,1,like_new,t,t
RIYL4WSV3W,RETD7XHHA7F,38136,1,like_new,t,t
RICK5NB6KS,RETHPPTGNSU,118457,1,like_new,t,t
RIED3SX4G5,RETH8X35HGF,293712,1,damaged,t,f
RIXUZ7KIAD,RETH8X35HGF,293713,1,like_new,t,t
RIFXS1GLXS,RETAIVYAYCJ,269830,1,damaged,t,t
RIK0DYDEXU,RETUCEMWZF0,3841,1,like_new,f,t
RI7OER70XM,RETUCEMWZF0,3840,1,like_new,t,t
RISR2FGFLZ,RETABDWD360,247777,1,like_new,t,t
RIYG90D9IN,RETP4XU4KCC,236419,1,like_new,t,f
RIHSKXS736,RETP4XU4KCC,236421,1,like_new,t,t
RI0HEZ8JA4,RETYIUSVFR9,108953,1,like_new,t,t
RINBIJEJKQ,RETN62DWPHL,208406,1,worn,t,t
RILA4ML30E,RETN62DWPHL,208404,1,like_new,t,t
RIS04LVR22,RETZDS7LDSQ,159144,1,like_new,t,f
RI5T782R0E,RETZDS7LDSQ,159143,1,like_new,t,f
RIQQQOX8I4,RETO8A7GU02,293555,1,like_new,t,f
RI6ZJ0BFZU,RETO8A7GU02,293553,1,like_new,t,t
RIEEZ2OBDC,RETZK5GA2P7,117601,1,worn,t,t
RI38HSYF3L,RETRSD4BXEB,74546,1,worn,f,t
RI10ZAV1ME,RETR0VOA0Y5,149966,1,like_new,t,t
RIFXJYQA6A,RETR0VOA0Y5,149964,1,like_new,t,f
RIQ983HTIN,RET3S9KS2SA,203134,1,like_new,t,t
RIY6CMUVZ0,RETXIRIDJBB,284658,1,damaged,t,f
RID2AK9RN0,RETG1WLBDTQ,103854,1,like_new,t,t
RIF3L6HDFS,RET4B7K4939,93902,1,like_new,t,t
RIX6CLNF8X,RET2GV60D11,63626,1,worn,t,t
RIX9QSMN6U,RETMD58OKOV,10547,1,damaged,t,t
RI7VQUVP54,RETOWS25XXY,128422,1,damaged,t,t
RI2N8E46W6,RETOWS25XXY,128424,1,like_new,t,t
RIE935R07V,RET8BX71OK2,134899,1,like_new,t,t
RIHMWFBH03,RET71T99Z8I,193893,1,like_new,t,t
RIDVQ05EI3,RET71T99Z8I,193894,1,worn,t,f
RI3JD5UO2E,RET9BMUDBVH,168872,1,like_new,t,f
RIIZZ8LUNH,RET9BMUDBVH,168873,1,worn,t,f
RIUS0JI3TN,RETCLOWH4Q3,76486,1,like_new,f,t
RITHC3U1MJ,RETOSJW0931,52975,1,like_new,t,t
RI5VREEMNV,RET5GJB9OUT,184327,1,like_new,t,t
RIBTGFRTS8,RETLNM3ULRT,197283,1,like_new,t,t
RI2BQOGYY4,RETO2FS6O6P,224384,1,like_new,f,f
RIJMEM1YB2,RETO2FS6O6P,224383,1,like_new,t,f
RIDRUFS9AV,RETIHIFIH6H,20331,1,like_new,t,t
RIATAZUPJV,RETVLIZT9J4,186575,1,damaged,t,t
