return_id,order_id,customer_id,return_date,return_reason,return_method,refund_amount,refund_method,return_status,restocking_fee,condition_received,processed_by,created_at
RETX7QDOR4Z,39452,13289,2024-06-10 02:22:28,defective,mail,44.28,store_credit,processed,11.57,new,Timothy Smith,2024-06-10 02:22:28
RETTAC3G8TF,7664,31948,2024-10-10 03:00:27,changed_mind,mail,45.36,original_payment,approved,1.61,new,Mr. Andrew Ballard Jr.,2024-10-10 03:00:27
RETEW4327KT,106044,12637,2024-05-11 16:34:38,fit,store,55.91,original_payment,processed,1.53,poor,Richard Mendez,2024-05-11 16:34:38
RET7J7OK6DG,91834,24968,2025-05-27 14:38:16,changed_mind,pickup,35.70,original_payment,completed,6.42,good,Laura White,2025-05-27 14:38:16
RETT4XFS8E0,93014,3676,2024-09-28 22:16:33,changed_mind,mail,56.62,original_payment,completed,10.21,poor,Thomas Taylor,2024-09-28 22:16:33
RETDH9P0ZDT,93565,30713,2025-08-10 20:23:38,changed_mind,store,35.06,original_payment,approved,12.23,good,Autumn Francis,2025-08-10 20:23:38
RETLWX4EGYB,17708,37785,2025-08-21 15:45:45,fit,mail,53.84,original_payment,pending,1.28,like_new,Amanda Wood,2025-08-21 15:45:45
RET82DU9ELV,12940,39752,2025-01-26 16:02:57,changed_mind,mail,34.33,store_credit,completed,4.46,poor,Lori Roman,2025-01-26 16:02:57
RETRN2EA48R,65344,48443,2024-06-14 08:08:07,other,mail,47.54,store_credit,processed,4.22,good,Kevin Walton,2024-06-14 08:08:07
RETIOCU10HN,88927,12932,2025-05-06 03:13:40,other,pickup,54.60,original_payment,approved,1.06,like_new,Thomas Kelley,2025-05-06 03:13:40
RETZ03B9K09,24388,41283,2025-05-28 06:49:06,other,pickup,59.55,store_credit,pending,7.08,fair,Dawn Cox,2025-05-28 06:49:06
RETLA1PU3FI,98719,27699,2024-01-17 10:17:34,defective,pickup,57.46,original_payment,pending,13.62,like_new,Matthew Davenport,2024-01-17 10:17:34
RETOOBWK18F,62785,33583,2025-09-01 00:32:44,defective,store,59.79,original_payment,approved,2.98,new,Carol Austin,2025-09-01 00:32:44
RETGR4HVU9S,122607,26193,2025-09-09 12:30:42,other,mail,34.72,original_payment,pending,5.94,like_new,Samantha West,2025-09-09 12:30:42
RETCGMDJZSU,109710,46456,2025-09-13 10:26:45,fit,store,33.44,original_payment,pending,3.80,new,Kevin Jones,2025-09-13 10:26:45
RET8UDRONDS,115028,26764,2025-04-23 12:39:05,fit,mail,85.18,original_payment,pending,11.93,poor,Dawn Thompson,2025-04-23 12:39:05
RETC839AQPH,108217,33323,2024-11-20 21:50:18,fit,pickup,39.62,original_payment,completed,13.45,new,Laura Castro,2024-11-20 21:50:18
RETC0SPUMTL,97577,21440,2024-08-28 18:05:44,fit,mail,62.43,original_payment,completed,0.18,good,Jonathan Chang MD,2024-08-28 18:05:44
RETZJRVAS4S,27809,4262,2025-04-21 02:17:35,changed_mind,pickup,44.68,store_credit,processed,10.38,poor,Eric Anderson,2025-04-21 02:17:35
RETRZGBKBOQ,9360,36872,2024-09-15 17:13:13,other,mail,42.73,store_credit,processed,8.39,like_new,Thomas Clarke,2024-09-15 17:13:13
RETUU08KDYB,39456,47307,2025-02-25 16:33:08,defective,store,50.45,original_payment,approved,5.00,like_new,Mr. Juan Castillo,2025-02-25 16:33:08
RETQPP973MR,71897,44783,2025-09-11 23:42:47,changed_mind,store,38.32,original_payment,pending,0.56,new,Mary Green,2025-09-11 23:42:47
RET8MO8JKSI,75506,1890,2025-03-30 19:43:23,fit,store,45.33,store_credit,processed,4.73,new,Jeremy Mccarthy,2025-03-30 19:43:23
RETKS11B50N,73848,11688,2025-03-19 15:57:50,defective,mail,87.47,store_credit,approved,6.25,new,Yesenia Boyd,2025-03-19 15:57:50
RETNC75AGB3,51691,38673,2024-06-23 22:02:04,defective,pickup,66.14,store_credit,approved,2.69,like_new,Larry Chavez,2024-06-23 22:02:04
RETVSBUJU27,41441,3083,2025-08-02 06:56:09,other,pickup,54.25,original_payment,completed,7.58,good,David Watson,2025-08-02 06:56:09
RETFIVLDRP7,44445,13079,2025-09-26 03:58:45,changed_mind,store,42.52,original_payment,processed,5.90,fair,Sarah Wolfe,2025-09-26 03:58:45
RETKB6GPOCG,8381,29204,2025-08-23 12:40:00,defective,store,42.87,store_credit,processed,7.42,like_new,Kyle Tate,2025-08-23 12:40:00
RET54GD87FA,2633,44943,2025-04-13 23:49:10,defective,pickup,35.43,original_payment,processed,3.48,fair,Timothy Parrish,2025-04-13 23:49:10
RETOKPAU33L,24726,10690,2025-09-15 14:16:10,changed_mind,mail,58.38,original_payment,completed,13.42,new,Daniel Parker,2025-09-15 14:16:10
RETY3AYI4EF,74834,20985,2024-06-10 22:12:14,other,mail,44.75,store_credit,pending,9.03,new,Robert Taylor,2024-06-10 22:12:14
RETIPHC4DFY,60231,26430,2024-11-05 06:20:34,other,pickup,44.92,store_credit,completed,10.34,fair,Lindsey Escobar,2024-11-05 06:20:34
RETYODZR0F3,64540,20948,2025-08-31 04:22:52,defective,mail,49.28,original_payment,pending,11.85,new,Debra Ross,2025-08-31 04:22:52
RETSNETTQ62,31159,20962,2025-05-13 05:16:58,defective,mail,34.91,original_payment,completed,10.80,fair,Alejandro Frey,2025-05-13 05:16:58
RETQAHW3Q9W,75085,37760,2025-09-11 18:31:42,defective,store,43.88,original_payment,processed,4.91,good,Amanda Walters,2025-09-11 18:31:42
RET8DHB7WVE,43689,42109,2025-09-15 01:20:31,fit,mail,41.68,store_credit,processed,6.27,new,Matthew Hensley,2025-09-15 01:20:31
RET78UON10E,22062,27616,2025-07-01 20:31:34,defective,pickup,32.21,store_credit,approved,13.98,poor,James Sawyer,2025-07-01 20:31:34
RET6ERY1O1M,54706,11244,2025-08-27 01:08:02,changed_mind,mail,27.43,store_credit,approved,8.78,like_new,Jordan Haynes,2025-08-27 01:08:02
RET65GEWKIP,58951,31961,2025-06-26 00:55:17,fit,mail,46.26,store_credit,completed,11.76,poor,Lynn Lawson,2025-06-26 00:55:17
RETWUM5OL8G,27444,36525,2025-08-11 04:30:52,fit,mail,36.57,original_payment,pending,4.94,like_new,Carrie Pacheco,2025-08-11 04:30:52
RETEFCQX7EP,41264,34994,2025-09-10 14:07:29,fit,mail,33.01,store_credit,completed,13.04,good,Lisa Benton,2025-09-10 14:07:29
RETH2OPEW1A,546,39349,2025-04-01 14:03:25,fit,store,24.73,original_payment,pending,10.60,like_new,Jose Krueger,2025-04-01 14:03:25
RETST2CXLUN,101235,5396,2025-09-08 11:30:44,changed_mind,store,51.56,original_payment,processed,5.86,like_new,Angela Wells,2025-09-08 11:30:44
RETQA8178Y0,100379,48913,2024-05-20 06:56:22,other,pickup,65.96,original_payment,completed,10.47,new,Arthur Stevenson,2024-05-20 06:56:22
RETUVLRQGAU,117877,13580,2025-03-05 13:32:02,changed_mind,mail,40.47,original_payment,approved,5.39,good,Richard Washington,2025-03-05 13:32:02
RETNR0UOG3E,17445,6588,2024-12-05 00:05:33,other,pickup,43.97,store_credit,completed,14.85,poor,Erica Miller,2024-12-05 00:05:33
RETN052LZ5B,59647,644,2025-07-01 01:28:14,fit,pickup,33.13,original_payment,completed,13.27,poor,Timothy Horton,2025-07-01 01:28:14
RETUDPOR65O,106565,17998,2024-08-21 20:40:02,fit,pickup,34.00,original_payment,completed,5.27,poor,William Ryan,2024-08-21 20:40:02
RET31MBWZE7,28661,5267,2025-06-10 18:18:48,changed_mind,pickup,20.62,original_payment,completed,13.88,poor,Brittany Ross,2025-06-10 18:18:48
RETTXR6C5FU,24572,49374,2025-08-06 01:18:30,fit,mail,26.80,original_payment,approved,0.37,good,Christina Woodard,2025-08-06 01:18:30
RETBY7RSE99,41864,7029,2025-05-05 22:04:24,fit,mail,35.02,original_payment,completed,3.01,new,Andrew Sanchez,2025-05-05 22:04:24
RETRAIJLLYQ,103854,14493,2025-08-29 12:22:45,fit,pickup,50.60,original_payment,pending,10.37,good,Brian Brown,2025-08-29 12:22:45
RET5MCN9FYY,273,266,2025-08-13 02:48:34,defective,store,23.78,original_payment,completed,14.12,new,Samuel Jensen,2025-08-13 02:48:34
RETSY49M6YK,20451,5102,2025-08-14 04:26:21,changed_mind,mail,27.52,original_payment,completed,0.24,poor,Mrs. Sarah Davis,2025-08-14 04:26:21
RETLZSPC7JM,108869,12519,2025-08-09 15:17:03,fit,store,52.10,store_credit,completed,3.81,fair,Joseph Acosta,2025-08-09 15:17:03
RETOBV5NFQL,124,7330,2025-08-12 14:54:31,defective,pickup,81.97,original_payment,completed,9.82,like_new,Jessica White,2025-08-12 14:54:31
RETNRGA41DQ,73307,17630,2025-08-04 22:00:38,defective,pickup,18.98,original_payment,processed,4.76,good,Russell Wang,2025-08-04 22:00:38
RETMVRXSWRI,11375,40079,2025-01-28 22:21:20,defective,store,40.11,original_payment,completed,9.45,new,Jose Turner,2025-01-28 22:21:20
RETVGXMHJ0G,84819,17958,2025-09-08 23:27:33,fit,mail,54.18,original_payment,pending,9.61,fair,Anthony Chandler,2025-09-08 23:27:33
RETPHYVDHOS,72624,40869,2025-09-22 16:11:59,defective,store,39.53,store_credit,completed,4.66,like_new,Matthew Howard,2025-09-22 16:11:59
RETZ0TIBM9V,33194,28107,2025-08-04 10:13:14,defective,mail,39.60,store_credit,processed,9.98,poor,Brianna Cooper,2025-08-04 10:13:14
RETAK6GKBYD,6945,32702,2024-10-18 15:50:35,changed_mind,store,55.68,original_payment,processed,13.04,poor,Bradley Owens,2024-10-18 15:50:35
RETY5QW5CEJ,84604,18643,2024-11-17 20:11:04,defective,mail,37.13,original_payment,pending,14.50,new,Stacey Jones,2024-11-17 20:11:04
RETPM0PU4HL,32972,33439,2025-09-25 06:07:25,defective,store,33.16,original_payment,processed,3.55,fair,Angela Steele,2025-09-25 06:07:25
RETV592WH7N,18093,5722,2024-09-02 09:09:50,other,pickup,53.57,original_payment,completed,11.64,like_new,Shannon Chavez,2024-09-02 09:09:50
RETBB310426,68881,17778,2025-04-23 22:46:54,other,store,50.41,original_payment,approved,0.07,fair,Caitlin Dunlap,2025-04-23 22:46:54
RETA9RUXYW2,94723,20514,2024-11-30 08:04:15,defective,mail,55.51,original_payment,pending,6.50,like_new,Charles Farrell,2024-11-30 08:04:15
RETNT8JC2FU,32083,46424,2025-05-10 08:13:06,fit,store,55.32,original_payment,pending,1.20,fair,Justin Williams,2025-05-10 08:13:06
RET3YLPX99G,115364,24829,2024-12-29 17:56:51,other,store,30.34,original_payment,approved,2.51,good,Jason Bates,2024-12-29 17:56:51
RET1ELJFYRG,85654,2713,2025-07-11 19:57:02,changed_mind,mail,53.38,store_credit,completed,5.05,new,Molly Elliott,2025-07-11 19:57:02
RETMPP3OX4Y,35946,9880,2025-03-29 08:41:14,defective,mail,42.41,original_payment,processed,4.53,like_new,Connor Jordan,2025-03-29 08:41:14
RET1LJ3HPK4,117385,5815,2025-07-29 06:14:29,defective,store,45.43,original_payment,approved,5.07,poor,Lisa Alexander,2025-07-29 06:14:29
RETUMKQ5NLS,51605,20919,2025-04-26 07:48:38,fit,pickup,57.90,store_credit,approved,11.04,fair,Melanie Baker,2025-04-26 07:48:38
RETI3T2O35O,25239,33663,2025-05-28 13:05:31,changed_mind,store,52.19,original_payment,completed,9.30,good,Tyrone Kelly,2025-05-28 13:05:31
RETYMXN1QY8,16754,11869,2025-09-18 18:29:18,fit,mail,34.37,store_credit,completed,10.30,new,Nicholas Williams,2025-09-18 18:29:18
RETS017BGI8,85950,13452,2024-06-18 15:02:00,fit,store,35.03,original_payment,processed,6.60,fair,Linda Clark,2024-06-18 15:02:00
RETM1C89DLQ,94563,1780,2025-06-21 03:59:04,changed_mind,store,23.38,store_credit,approved,5.84,good,Robin Tran,2025-06-21 03:59:04
RETYCX237CD,104371,26682,2025-04-23 12:15:34,changed_mind,pickup,42.42,store_credit,completed,7.04,new,Annette Patterson,2025-04-23 12:15:34
RETYHP9D4KE,76844,32908,2025-09-15 20:46:29,fit,store,38.14,original_payment,approved,7.18,new,Jasmine Gross,2025-09-15 20:46:29
RETNX06OZO2,86937,8421,2025-06-03 19:50:28,defective,mail,58.63,original_payment,processed,14.84,fair,Sandra Harrington,2025-06-03 19:50:28
RET8RYXK57S,60920,14606,2025-05-20 04:51:08,changed_mind,store,47.98,store_credit,processed,9.12,new,Olivia Lucero,2025-05-20 04:51:08
RETKLAUGT1G,109897,5605,2025-03-31 20:25:31,other,pickup,43.04,store_credit,pending,2.98,fair,Rebecca Shepherd,2025-03-31 20:25:31
RETAVPR2NOQ,107391,35035,2025-05-13 00:26:47,changed_mind,mail,25.73,original_payment,pending,9.03,good,Johnny Mckee,2025-05-13 00:26:47
RETNO4Q1HBN,2713,10363,2023-12-02 10:45:07,other,mail,46.22,original_payment,pending,12.05,fair,Lauren Haas,2023-12-02 10:45:07
RET8G7ZT0UQ,50696,8196,2025-06-24 19:52:40,changed_mind,pickup,45.95,store_credit,pending,12.49,poor,Nathan Adams,2025-06-24 19:52:40
RETQLQ0YWZS,116557,24526,2024-04-03 19:37:56,other,store,21.93,store_credit,processed,6.51,good,Erik Smith,2024-04-03 19:37:56
RETNQN5Y99K,92307,11968,2025-03-13 05:39:29,defective,store,72.87,store_credit,processed,5.46,new,David Stein,2025-03-13 05:39:29
RETHWZKLX1D,48241,1925,2024-11-29 18:44:28,fit,store,39.82,store_credit,completed,6.88,fair,Kelly Ferguson,2024-11-29 18:44:28
RETH4BI9D2T,90802,37838,2025-09-15 20:28:34,fit,mail,93.00,original_payment,approved,14.46,poor,Jonathan Bray,2025-09-15 20:28:34
RETRT3X5BN8,77092,43656,2024-07-06 00:39:09,fit,mail,30.19,original_payment,approved,7.18,new,David Hansen,2024-07-06 00:39:09
RETURY8YA9K,107810,19020,2025-02-07 21:37:16,changed_mind,pickup,59.36,original_payment,processed,0.52,poor,Laura Rocha,2025-02-07 21:37:16
RETFOI4PFVX,101466,32049,2025-08-26 19:20:54,changed_mind,mail,33.65,original_payment,processed,10.73,fair,Kenneth Ryan,2025-08-26 19:20:54
RET6X01N6KI,5286,25281,2025-05-06 13:03:01,changed_mind,mail,55.75,original_payment,processed,13.20,good,Paul Miller,2025-05-06 13:03:01
RETAXMSQZQC,110363,44954,2024-12-01 21:59:08,changed_mind,pickup,42.72,original_payment,pending,3.70,good,Mr. Dean Reese MD,2024-12-01 21:59:08
RETMKBEUIW9,65961,34790,2024-10-14 03:25:50,changed_mind,pickup,48.27,original_payment,pending,10.39,fair,Thomas Lopez,2024-10-14 03:25:50
RETMRR1G9AT,95852,42313,2025-07-17 16:03:51,fit,mail,54.53,original_payment,approved,1.03,like_new,Jamie Harris,2025-07-17 16:03:51
RETPNBAZU4C,92578,31276,2024-02-04 08:43:07,defective,store,53.52,original_payment,processed,7.94,fair,Peter Gonzalez,2024-02-04 08:43:07
RETE2Q8T6ST,41465,2777,2025-01-01 09:15:47,defective,mail,45.78,store_credit,pending,0.11,new,Douglas Mcgee,2025-01-01 09:15:47
RET0499D1LC,949,16860,2025-07-31 22:28:11,defective,pickup,80.67,original_payment,completed,7.34,new,Carl Ramirez,2025-07-31 22:28:11
RETAKC1LABZ,103817,36163,2025-09-16 21:12:21,changed_mind,store,48.02,original_payment,processed,4.97,fair,Mark Peterson,2025-09-16 21:12:21
RET2HFZA5ES,29647,33196,2025-04-06 13:49:14,fit,store,58.22,original_payment,completed,14.20,like_new,Kelly Barnett,2025-04-06 13:49:14
RETYJIIXVXX,92582,15818,2025-05-22 12:51:43,other,store,67.38,original_payment,processed,14.23,fair,Michael Wilkins,2025-05-22 12:51:43
RETYIC9TGRT,66659,40488,2025-07-27 02:32:30,defective,mail,44.84,original_payment,processed,6.22,poor,Nicole Schmidt,2025-07-27 02:32:30
RETFLDKVAUO,94947,43004,2025-01-31 15:26:30,changed_mind,store,26.82,original_payment,completed,14.01,fair,Stephanie Rogers,2025-01-31 15:26:30
RETJHXLYUM3,65258,40618,2025-09-25 15:32:45,defective,pickup,67.49,original_payment,pending,6.46,poor,Edwin Johnson,2025-09-25 15:32:45
RETS85JWT04,75350,19382,2025-09-21 13:44:11,changed_mind,store,26.03,store_credit,processed,3.41,good,Mindy Fitzgerald,2025-09-21 13:44:11
RETNVSNK2E7,68988,1042,2025-02-05 01:05:42,other,mail,76.50,original_payment,processed,1.46,like_new,Amber Huerta,2025-02-05 01:05:42
RETSA78DRND,6710,27674,2024-03-31 08:50:02,defective,mail,29.03,store_credit,processed,6.86,good,Ryan Parks,2024-03-31 08:50:02
RETN0K5VE78,104641,7089,2024-06-03 10:03:22,fit,pickup,48.21,store_credit,completed,12.49,new,Erin Williams,2024-06-03 10:03:22
RET6J3SN60W,109867,34416,2025-04-27 03:13:23,defective,mail,39.74,store_credit,approved,8.45,like_new,Travis Anderson,2025-04-27 03:13:23
RETRJU0ZJM3,50897,37550,2025-09-14 14:21:35,changed_mind,pickup,34.06,store_credit,pending,4.88,like_new,Mark Bailey,2025-09-14 14:21:35
RET1NJSBLHL,10782,16940,2024-12-27 18:10:11,fit,mail,67.10,original_payment,completed,5.35,new,Jenny Jones,2024-12-27 18:10:11
RETTC3BM65Y,60247,46065,2024-03-18 18:17:43,defective,pickup,25.39,original_payment,pending,12.39,poor,Michelle Cox,2024-03-18 18:17:43
RETBJN12P78,5208,33691,2025-03-17 02:57:51,changed_mind,pickup,67.03,store_credit,processed,8.19,like_new,William Johnson,2025-03-17 02:57:51
RETEDLWNOXF,31042,5419,2025-07-16 15:56:23,defective,pickup,64.89,store_credit,approved,9.82,good,Jody Farrell,2025-07-16 15:56:23
RETM9AKW9MN,8625,19438,2025-03-03 17:28:50,fit,mail,57.79,original_payment,completed,12.77,poor,Mr. Brandon Baker,2025-03-03 17:28:50
RET5WSJTBIA,104560,10003,2024-12-22 09:12:37,changed_mind,store,45.04,store_credit,processed,2.81,good,Patrick King,2024-12-22 09:12:37
RETLEPYLOY3,14801,32208,2025-04-20 17:59:07,other,mail,30.70,original_payment,pending,10.07,poor,Marissa Stevenson,2025-04-20 17:59:07
RETUDAJM5U4,21980,16599,2025-08-21 12:50:43,other,mail,41.72,original_payment,processed,1.28,fair,Abigail Lewis,2025-08-21 12:50:43
RETPN19RSFX,63090,9391,2024-09-28 09:28:26,changed_mind,mail,34.19,store_credit,approved,6.48,fair,Morgan Lopez,2024-09-28 09:28:26
RETGQ8FO98T,122896,23774,2025-05-16 23:13:14,defective,pickup,33.66,original_payment,processed,14.01,new,Christine Wilson,2025-05-16 23:13:14
RET8U8LOO58,11670,46932,2024-09-21 05:20:02,defective,store,63.37,original_payment,processed,11.39,new,James Cruz,2024-09-21 05:20:02
RET5F8JDAQ5,37018,13149,2024-11-19 02:48:35,fit,pickup,31.92,original_payment,processed,2.34,good,Raymond Brown,2024-11-19 02:48:35
RET02KVCNET,47677,15803,2025-07-14 09:55:55,fit,mail,45.83,original_payment,processed,13.39,poor,Kyle Gilbert,2025-07-14 09:55:55
RETKOOHVAP1,11985,41282,2025-07-06 02:56:01,defective,pickup,47.70,original_payment,processed,12.12,good,Jamie Cunningham,2025-07-06 02:56:01
RETWZNR8RFZ,24860,47406,2025-06-04 17:35:01,defective,store,79.04,original_payment,processed,13.71,fair,John Serrano,2025-06-04 17:35:01
RETSAS3ULDX,17261,38827,2025-09-12 05:40:26,other,mail,63.07,original_payment,approved,4.66,poor,Jose Frank,2025-09-12 05:40:26
RET5GP3YVHX,84985,41541,2025-09-02 04:39:19,fit,mail,17.33,original_payment,pending,12.77,new,Mandy Dickerson,2025-09-02 04:39:19
RETZ503DLBF,115214,9630,2025-05-12 01:08:25,fit,mail,59.12,original_payment,processed,8.02,new,Carrie Clark,2025-05-12 01:08:25
RET68QWM84M,3410,15812,2024-09-06 05:18:44,changed_mind,pickup,29.05,original_payment,processed,8.72,fair,Timothy James MD,2024-09-06 05:18:44
RET6K9QP2QS,113,14470,2025-07-08 06:00:44,fit,store,40.46,store_credit,pending,11.23,like_new,Janet Huynh,2025-07-08 06:00:44
RET6DX7VR17,90254,33640,2025-06-26 07:59:57,fit,pickup,67.67,original_payment,processed,14.67,poor,Victor Fuller,2025-06-26 07:59:57
RETJ1YK0LCB,117898,25862,2025-08-08 16:39:49,fit,mail,40.35,original_payment,approved,9.97,new,Austin Myers,2025-08-08 16:39:49
RETXBU5U97P,11878,41857,2025-06-02 14:13:50,defective,pickup,63.55,store_credit,pending,7.83,new,Jennifer Morris,2025-06-02 14:13:50
RETFURUD6M0,112759,2560,2025-09-11 07:28:30,defective,pickup,44.15,store_credit,processed,12.13,poor,Chad Holmes,2025-09-11 07:28:30
RETS31MAUNS,60856,2207,2024-12-21 17:58:15,changed_mind,mail,29.33,store_credit,completed,2.55,new,Gabriella Meza,2024-12-21 17:58:15
RETPBK6E2UE,47108,46880,2025-06-27 11:42:07,fit,store,26.35,original_payment,approved,0.90,fair,Steve Ball,2025-06-27 11:42:07
RETXXXPMH00,4644,48856,2024-03-09 01:09:26,fit,store,23.72,store_credit,approved,13.26,good,Michael Williams,2024-03-09 01:09:26
RETSL3QSZKS,70023,7387,2025-09-24 03:18:43,fit,pickup,50.63,store_credit,processed,14.37,fair,Keith Edwards,2025-09-24 03:18:43
RETRVCZPXST,26833,36845,2024-10-04 02:01:19,fit,mail,44.93,original_payment,pending,6.42,new,John Garcia,2024-10-04 02:01:19
RETUFNRRXVV,119637,11847,2025-07-09 21:57:10,fit,pickup,79.53,store_credit,processed,2.23,new,Eric Simpson,2025-07-09 21:57:10
RETSU5QOLL2,122036,9278,2025-02-01 08:48:56,other,store,55.98,store_credit,approved,11.05,poor,Joshua Stein,2025-02-01 08:48:56
RETXAGYN38M,42966,42246,2025-09-23 19:34:51,other,store,46.17,original_payment,approved,5.20,new,Charles Rollins,2025-09-23 19:34:51
RETB0J7HTQC,44156,9017,2024-05-18 13:07:02,fit,pickup,29.61,original_payment,processed,10.58,poor,David Ramsey,2024-05-18 13:07:02
RET0PCM9HA7,48921,5624,2025-09-07 12:34:48,defective,store,26.97,original_payment,pending,1.19,fair,Alex Lara,2025-09-07 12:34:48
RET52MY2OEG,111715,12466,2025-02-01 02:31:15,fit,mail,53.44,original_payment,completed,1.21,like_new,Erin Abbott,2025-02-01 02:31:15
RETUZO5UD00,7411,11893,2025-08-30 02:55:04,defective,mail,36.59,store_credit,approved,14.91,new,Jennifer Wright,2025-08-30 02:55:04
RETLZEJGU3E,3029,34599,2024-03-28 21:42:31,defective,mail,45.26,original_payment,completed,1.48,good,Wanda Brown,2024-03-28 21:42:31
RETF4G6D7TX,27210,26122,2025-08-20 21:16:35,fit,pickup,41.25,original_payment,pending,0.56,like_new,Taylor Long,2025-08-20 21:16:35
RETS0HVL4CT,19295,839,2025-01-25 16:05:54,fit,mail,66.40,original_payment,processed,11.55,poor,Heather Perry,2025-01-25 16:05:54
RETX3DB5AEZ,57392,2095,2025-08-23 15:08:19,fit,mail,28.41,original_payment,completed,11.60,new,Allison Robinson,2025-08-23 15:08:19
RETLFZFJQQZ,6903,41190,2024-08-20 17:59:05,other,mail,26.14,original_payment,pending,7.13,poor,Anthony Adams,2024-08-20 17:59:05
RETJYCEQOIP,19866,30894,2024-07-08 14:05:46,changed_mind,mail,22.10,store_credit,completed,12.25,good,Connie Herrera,2024-07-08 14:05:46
RET7S74YLKT,60410,4531,2024-02-22 13:42:29,changed_mind,mail,30.91,original_payment,completed,1.26,like_new,Heidi Gregory,2024-02-22 13:42:29
