variant_id,product_id,sku,size,color,additional_price,weight_oz,stock_quantity,created_at
2772,P000619,SKU000619V2772,M,Blue,9.57,7.75,176,2025-06-28 02:25:35
2773,P000619,SKU000619V2773,M,Navy,2.90,14.77,120,2024-05-03 19:11:16
2774,P000620,SKU000620V2774,S,Navy,18.39,2.22,270,2025-04-13 11:06:58
2775,P000620,SKU000620V2775,XS,Pink,5.84,6.50,88,2025-03-06 00:00:27
2776,P000620,SKU000620V2776,XXL,Pink,3.09,10.65,427,2024-02-21 02:16:53
2777,P000620,SKU000620V2777,XXL,Navy,3.57,6.60,500,2024-08-16 22:33:03
2778,P000621,SKU000621V2778,L,Navy,16.42,14.91,326,2024-02-14 02:38:03
2779,P000621,SKU000621V2779,M,Gray,7.43,13.70,35,2024-08-09 07:44:14
2780,P000621,SKU000621V2780,S,Green,17.29,2.87,135,2025-06-03 12:53:13
2781,P000622,SKU000622V2781,XL,Black,5.43,12.31,360,2024-01-18 08:52:05
2782,P000622,SKU000622V2782,M,White,16.55,8.31,13,2023-10-19 08:39:57
2783,P000622,SKU000622V2783,M,Gray,17.14,5.96,496,2024-05-09 09:53:05
2784,P000623,SKU000623V2784,XXL,Brown,6.48,13.55,16,2024-04-17 08:35:30
2785,P000623,SKU000623V2785,XS,Gray,15.50,7.22,99,2024-03-27 22:03:58
2786,P000623,SKU000623V2786,XS,Brown,15.69,7.19,349,2025-01-18 18:41:25
2787,P000624,SKU000624V2787,XXL,Red,7.72,11.50,170,2024-09-11 07:06:39
2788,P000624,SKU000624V2788,L,Black,7.23,9.39,138,2025-08-31 18:07:13
2789,P000624,SKU000624V2789,S,White,7.37,14.71,229,2024-04-06 21:16:42
2790,P000624,SKU000624V2790,M,White,1.55,13.94,402,2024-07-10 02:50:34
2791,P000624,SKU000624V2791,M,Red,8.57,9.40,18,2024-12-22 18:23:49
2792,P000624,SKU000624V2792,XXL,White,11.52,9.70,202,2025-03-11 11:57:32
2793,P000625,SKU000625V2793,XL,Red,9.02,6.65,264,2025-02-10 17:38:29
2794,P000625,SKU000625V2794,S,Black,9.54,12.55,10,2024-09-16 21:05:39
2795,P000625,SKU000625V2795,XS,Beige,3.37,10.67,91,2023-12-02 14:34:51
2796,P000625,SKU000625V2796,XS,Pink,17.34,3.25,264,2023-10-05 00:40:45
2797,P000626,SKU000626V2797,S,Beige,1.47,9.43,113,2024-09-25 04:52:58
2798,P000626,SKU000626V2798,XXL,Blue,18.12,7.25,327,2024-01-08 11:24:57
2799,P000626,SKU000626V2799,XL,Pink,12.95,2.47,217,2025-08-03 21:10:47
2800,P000627,SKU000627V2800,S,White,3.30,13.61,261,2024-06-04 02:02:16
2801,P000627,SKU000627V2801,S,White,15.96,4.41,404,2025-03-18 07:11:29
2802,P000627,SKU000627V2802,L,Blue,13.50,7.98,24,2024-07-31 19:15:11
2803,P000627,SKU000627V2803,M,Pink,19.28,10.08,283,2025-03-13 12:09:13
2804,P000627,SKU000627V2804,XXL,Brown,8.41,12.93,131,2024-03-09 20:19:12
2805,P000627,SKU000627V2805,S,Pink,18.00,11.01,367,2025-04-03 01:50:31
2806,P000628,SKU000628V2806,XS,Pink,1.83,6.97,404,2024-07-20 21:10:10
2807,P000628,SKU000628V2807,M,Gray,0.62,10.74,272,2025-03-30 06:49:13
2808,P000628,SKU000628V2808,XL,Red,3.63,3.88,73,2024-08-20 19:00:40
2809,P000628,SKU000628V2809,S,White,11.72,12.95,190,2025-04-20 18:16:16
2810,P000629,SKU000629V2810,L,Blue,5.45,9.32,154,2025-01-02 20:50:07
2811,P000629,SKU000629V2811,L,Beige,9.60,2.65,374,2024-04-13 00:41:14
2812,P000629,SKU000629V2812,S,Blue,19.36,7.14,247,2023-11-22 18:09:05
2813,P000629,SKU000629V2813,M,Brown,13.31,8.45,232,2023-12-10 00:25:59
2814,P000629,SKU000629V2814,M,Pink,8.96,14.00,240,2024-12-02 15:31:41
2815,P000630,SKU000630V2815,L,Gray,7.71,7.55,187,2023-11-11 15:31:07
2816,P000630,SKU000630V2816,XS,Beige,17.16,2.30,26,2023-11-06 11:44:44
2817,P000630,SKU000630V2817,S,Red,6.29,8.11,122,2024-06-11 13:18:12
2818,P000631,SKU000631V2818,XL,Blue,19.50,7.55,299,2025-09-19 04:35:54
2819,P000631,SKU000631V2819,S,Green,8.83,13.48,66,2024-03-27 10:03:28
2820,P000631,SKU000631V2820,XL,Red,2.75,6.94,366,2024-09-26 19:06:45
2821,P000632,SKU000632V2821,S,Black,13.89,8.06,313,2025-09-01 10:51:57
2822,P000632,SKU000632V2822,XS,Navy,7.36,4.10,66,2024-06-28 04:57:29
2823,P000632,SKU000632V2823,S,Green,8.27,7.55,115,2025-01-09 23:56:07
2824,P000632,SKU000632V2824,S,White,17.07,5.77,324,2025-09-25 14:31:34
2825,P000632,SKU000632V2825,XL,Pink,17.00,9.41,440,2025-03-01 00:45:24
2826,P000633,SKU000633V2826,XL,Blue,6.97,7.38,154,2025-06-11 03:17:31
2827,P000633,SKU000633V2827,L,Gray,5.97,11.80,179,2025-01-03 16:09:00
2828,P000633,SKU000633V2828,M,Gray,6.15,12.21,141,2025-03-31 03:33:51
2829,P000633,SKU000633V2829,M,Pink,2.43,14.06,301,2025-04-30 04:32:05
2830,P000633,SKU000633V2830,XL,Gray,15.06,12.84,134,2025-06-17 01:02:57
2831,P000634,SKU000634V2831,M,Pink,9.02,9.47,125,2023-11-01 08:41:56
2832,P000634,SKU000634V2832,M,Blue,5.28,11.87,279,2023-10-01 04:13:55
2833,P000634,SKU000634V2833,XXL,Brown,3.43,2.62,124,2024-04-11 00:48:11
2834,P000634,SKU000634V2834,M,Brown,8.40,11.40,319,2024-10-22 21:38:26
2835,P000634,SKU000634V2835,XXL,Gray,19.77,12.63,352,2025-01-20 07:33:22
2836,P000635,SKU000635V2836,XS,Gray,3.15,14.97,14,2024-07-18 21:29:20
2837,P000635,SKU000635V2837,XL,Green,2.58,4.25,363,2024-05-18 23:26:30
2838,P000635,SKU000635V2838,L,Black,9.58,13.69,164,2024-07-29 13:58:40
2839,P000635,SKU000635V2839,XL,Red,3.85,11.23,332,2025-03-01 09:31:37
2840,P000635,SKU000635V2840,L,Red,6.73,9.61,419,2024-07-11 02:23:45
2841,P000636,SKU000636V2841,XS,Gray,0.20,5.62,164,2024-01-07 17:23:44
2842,P000636,SKU000636V2842,L,Beige,7.63,3.93,42,2025-08-20 00:35:35
2843,P000636,SKU000636V2843,XL,Gray,11.33,2.36,431,2024-12-04 15:15:28
2844,P000636,SKU000636V2844,XXL,Red,2.13,3.49,408,2023-10-28 22:55:17
2845,P000637,SKU000637V2845,M,Blue,17.29,11.19,280,2024-12-20 21:21:23
2846,P000637,SKU000637V2846,L,Gray,6.62,10.16,182,2024-02-13 08:02:12
2847,P000637,SKU000637V2847,L,Black,11.11,14.62,230,2024-04-16 04:29:03
2848,P000637,SKU000637V2848,XS,Pink,12.19,2.89,493,2024-02-05 22:50:13
2849,P000637,SKU000637V2849,XXL,Red,11.05,5.37,106,2024-10-22 06:48:56
2850,P000637,SKU000637V2850,M,Blue,7.76,2.94,53,2024-10-13 19:29:46
2851,P000638,SKU000638V2851,XS,Gray,5.93,4.48,103,2025-09-18 14:50:50
2852,P000638,SKU000638V2852,L,Navy,18.66,3.76,389,2024-06-16 11:00:31
2853,P000638,SKU000638V2853,S,Gray,6.20,4.38,159,2025-08-08 21:28:39
2854,P000638,SKU000638V2854,L,Gray,13.12,5.92,19,2024-09-24 14:01:49
2855,P000638,SKU000638V2855,XXL,Green,14.28,8.56,222,2024-01-07 11:27:16
2856,P000639,SKU000639V2856,XL,Black,0.65,13.72,415,2023-12-05 15:27:20
2857,P000639,SKU000639V2857,XXL,Red,14.22,3.83,469,2024-05-30 11:31:15
2858,P000639,SKU000639V2858,M,Blue,15.07,3.99,35,2025-03-31 16:25:10
2859,P000639,SKU000639V2859,XXL,White,12.93,7.70,259,2024-11-12 00:06:44
2860,P000639,SKU000639V2860,M,White,9.32,14.92,106,2024-08-28 06:41:23
2861,P000639,SKU000639V2861,M,Gray,16.83,4.02,39,2024-01-15 03:33:36
2862,P000640,SKU000640V2862,XS,Navy,3.24,9.92,296,2024-04-16 06:36:57
2863,P000640,SKU000640V2863,M,Blue,7.82,7.83,102,2023-12-26 18:23:23
2864,P000640,SKU000640V2864,M,Navy,3.98,8.76,78,2024-05-27 08:03:53
2865,P000640,SKU000640V2865,S,Pink,15.86,3.77,14,2023-10-31 07:32:18
2866,P000640,SKU000640V2866,S,Red,8.03,4.80,65,2024-01-04 07:59:36
2867,P000641,SKU000641V2867,S,Black,4.39,7.31,139,2024-10-18 18:15:23
2868,P000641,SKU000641V2868,L,White,14.68,10.71,72,2025-08-04 01:34:50
2869,P000641,SKU000641V2869,L,Green,7.30,2.14,427,2025-07-06 10:10:16
2870,P000642,SKU000642V2870,S,Green,12.19,11.76,187,2024-05-02 06:31:40
2871,P000642,SKU000642V2871,M,Gray,17.97,4.26,39,2025-04-29 20:44:02
2872,P000642,SKU000642V2872,XXL,Red,4.21,14.24,50,2024-07-03 02:13:19
2873,P000642,SKU000642V2873,S,Gray,14.69,12.00,294,2025-09-15 10:36:21
2874,P000642,SKU000642V2874,L,Navy,4.70,5.52,120,2024-08-26 01:40:50
2875,P000642,SKU000642V2875,S,Black,2.54,7.96,161,2024-05-03 18:24:35
2876,P000643,SKU000643V2876,XS,Green,14.35,4.12,500,2025-08-28 05:34:16
2877,P000643,SKU000643V2877,S,Beige,1.04,2.76,201,2025-08-08 03:34:30
2878,P000643,SKU000643V2878,XXL,Blue,18.33,10.59,142,2024-04-18 11:00:18
2879,P000644,SKU000644V2879,XXL,White,16.63,10.35,253,2025-01-15 02:10:07
2880,P000644,SKU000644V2880,XXL,Green,6.42,7.38,143,2025-07-02 08:57:33
2881,P000644,SKU000644V2881,XL,Pink,18.71,14.03,103,2025-05-10 12:52:35
2882,P000644,SKU000644V2882,XS,Blue,7.20,4.96,287,2025-09-15 19:33:03
2883,P000644,SKU000644V2883,L,Navy,15.77,10.18,250,2024-04-18 21:06:01
2884,P000644,SKU000644V2884,M,Brown,17.44,4.34,42,2024-11-01 13:21:55
2885,P000645,SKU000645V2885,XL,Black,16.05,12.17,309,2024-05-27 03:13:52
2886,P000645,SKU000645V2886,M,Blue,7.88,5.66,283,2024-08-30 11:44:15
2887,P000645,SKU000645V2887,M,Brown,14.49,14.31,85,2025-08-20 08:54:17
2888,P000645,SKU000645V2888,L,Gray,12.54,9.45,241,2024-02-02 03:49:02
2889,P000645,SKU000645V2889,XS,Navy,1.99,3.12,53,2024-05-29 02:26:32
2890,P000646,SKU000646V2890,XS,Brown,9.16,2.55,272,2025-04-21 08:32:03
2891,P000646,SKU000646V2891,XXL,Red,19.65,7.41,293,2024-10-12 14:19:18
2892,P000646,SKU000646V2892,XXL,Pink,1.00,13.58,479,2025-05-12 04:14:15
2893,P000647,SKU000647V2893,L,Black,17.26,5.79,258,2024-01-22 12:04:31
2894,P000647,SKU000647V2894,XS,Gray,11.97,3.35,190,2024-12-01 14:49:24
2895,P000647,SKU000647V2895,XL,Pink,5.04,4.32,191,2025-07-20 13:59:45
2896,P000648,SKU000648V2896,XXL,White,9.88,4.28,98,2025-09-12 19:31:09
2897,P000648,SKU000648V2897,L,Blue,14.97,4.86,137,2025-02-18 15:29:00
2898,P000648,SKU000648V2898,L,Navy,3.27,13.14,194,2025-02-02 12:21:11
2899,P000648,SKU000648V2899,S,Navy,2.26,6.90,100,2025-06-08 00:11:55
2900,P000648,SKU000648V2900,M,Beige,11.82,6.97,340,2024-09-02 18:17:48
2901,P000649,SKU000649V2901,S,Black,13.85,4.54,428,2023-11-07 08:25:46
2902,P000649,SKU000649V2902,M,Beige,6.04,13.76,459,2024-02-20 18:01:09
2903,P000649,SKU000649V2903,XS,Beige,10.04,8.49,275,2024-01-20 10:47:19
2904,P000649,SKU000649V2904,XL,Pink,18.45,5.52,16,2023-11-08 09:30:06
2905,P000650,SKU000650V2905,S,Black,17.20,10.88,324,2024-03-23 13:12:26
2906,P000650,SKU000650V2906,XL,Red,1.43,13.37,402,2024-02-16 06:17:52
2907,P000650,SKU000650V2907,S,Green,9.94,11.13,329,2023-10-24 20:49:00
2908,P000651,SKU000651V2908,L,Blue,12.69,4.08,117,2024-09-26 06:20:43
2909,P000651,SKU000651V2909,XL,Red,8.28,4.40,147,2024-04-16 03:13:20
2910,P000651,SKU000651V2910,L,Green,6.38,4.08,97,2024-02-01 01:10:53
2911,P000651,SKU000651V2911,M,Pink,3.07,3.05,224,2025-03-28 08:23:51
2912,P000652,SKU000652V2912,M,Brown,1.67,9.86,424,2024-09-23 20:17:00
2913,P000652,SKU000652V2913,XS,Red,11.45,4.05,484,2024-08-30 23:56:18
2914,P000652,SKU000652V2914,XL,Beige,2.34,14.01,175,2023-12-26 03:08:27
2915,P000652,SKU000652V2915,L,Gray,0.84,6.13,312,2025-08-22 07:34:17
2916,P000652,SKU000652V2916,XXL,Pink,8.04,5.18,233,2025-09-16 04:40:30
2917,P000652,SKU000652V2917,XXL,Navy,12.92,12.75,98,2024-10-15 10:06:06
2918,P000653,SKU000653V2918,XXL,Navy,0.85,2.99,203,2023-10-28 16:42:31
2919,P000653,SKU000653V2919,XXL,Beige,12.47,10.40,23,2024-09-03 22:49:10
2920,P000653,SKU000653V2920,XL,Red,1.94,11.41,114,2024-06-29 22:18:45
2921,P000653,SKU000653V2921,S,Brown,15.21,2.57,30,2025-03-30 17:33:26
2922,P000653,SKU000653V2922,XL,Brown,17.03,11.16,124,2024-12-05 15:22:55
2923,P000654,SKU000654V2923,XS,White,3.54,3.23,87,2024-10-07 21:04:14
2924,P000654,SKU000654V2924,S,White,7.44,8.65,161,2024-09-16 13:33:19
2925,P000654,SKU000654V2925,XS,Red,10.77,7.66,455,2024-10-13 22:16:07
2926,P000654,SKU000654V2926,L,Brown,9.99,5.87,215,2023-12-23 09:16:41
2927,P000655,SKU000655V2927,XS,Pink,2.19,5.41,177,2025-07-14 23:51:56
2928,P000655,SKU000655V2928,XL,Black,7.79,11.75,166,2025-04-08 01:40:07
2929,P000655,SKU000655V2929,XXL,Black,0.85,4.31,208,2025-07-31 08:05:51
2930,P000656,SKU000656V2930,L,Brown,9.61,6.08,435,2024-01-20 00:13:02
2931,P000656,SKU000656V2931,M,Blue,12.76,14.29,154,2024-01-01 01:22:41
2932,P000656,SKU000656V2932,L,Beige,15.50,9.75,70,2024-06-24 13:23:33
2933,P000656,SKU000656V2933,XXL,Navy,4.35,4.34,347,2023-12-08 16:42:51
2934,P000656,SKU000656V2934,XL,Navy,14.30,12.51,233,2024-03-03 06:10:03
2935,P000656,SKU000656V2935,S,White,3.87,5.97,18,2025-08-01 08:12:57
2936,P000657,SKU000657V2936,XS,Beige,3.26,8.91,139,2024-05-04 16:36:38
2937,P000657,SKU000657V2937,XS,Beige,14.65,8.64,490,2024-02-14 07:56:55
2938,P000657,SKU000657V2938,XL,White,1.80,9.99,451,2025-07-06 12:57:37
2939,P000658,SKU000658V2939,L,Pink,12.19,5.61,323,2024-02-04 17:32:32
2940,P000658,SKU000658V2940,XXL,Brown,1.93,8.68,92,2025-05-01 12:07:42
2941,P000658,SKU000658V2941,S,White,14.71,2.74,20,2024-10-26 03:51:19
2942,P000658,SKU000658V2942,L,Blue,8.20,10.95,387,2025-06-26 22:08:42
2943,P000659,SKU000659V2943,XXL,Black,1.25,14.17,188,2024-04-25 21:29:57
2944,P000659,SKU000659V2944,XXL,Navy,10.78,9.07,109,2024-12-07 11:59:18
2945,P000659,SKU000659V2945,S,White,0.08,2.60,333,2025-08-18 23:46:25
2946,P000659,SKU000659V2946,S,Beige,4.89,13.69,281,2025-02-23 02:04:42
2947,P000660,SKU000660V2947,M,Brown,13.78,7.43,483,2024-12-24 22:06:51
2948,P000660,SKU000660V2948,XL,Navy,13.20,11.97,299,2024-03-09 23:38:50
2949,P000660,SKU000660V2949,XS,Black,9.02,11.07,283,2024-12-23 06:24:28
2950,P000661,SKU000661V2950,L,Blue,18.67,4.95,449,2023-09-30 05:12:18
2951,P000661,SKU000661V2951,XL,Gray,17.64,9.92,266,2024-11-08 13:56:02
2952,P000661,SKU000661V2952,L,Gray,4.29,7.30,257,2025-05-14 15:22:19
2953,P000661,SKU000661V2953,XXL,White,10.11,3.48,335,2024-12-13 08:33:07
2954,P000662,SKU000662V2954,S,Blue,9.10,7.64,136,2024-02-14 06:20:36
2955,P000662,SKU000662V2955,M,White,0.02,4.47,48,2024-08-15 10:54:31
2956,P000662,SKU000662V2956,XXL,Brown,15.82,13.70,112,2025-09-10 22:02:30
2957,P000662,SKU000662V2957,XXL,Pink,3.05,9.03,354,2023-11-25 16:36:46
2958,P000662,SKU000662V2958,XL,Gray,6.99,7.99,105,2024-04-05 05:00:11
2959,P000662,SKU000662V2959,XL,White,10.57,11.21,176,2025-05-15 17:34:40
2960,P000663,SKU000663V2960,L,Green,9.86,10.46,58,2024-10-17 21:45:14
2961,P000663,SKU000663V2961,L,Red,16.51,2.08,95,2025-03-05 18:47:07
2962,P000663,SKU000663V2962,XL,Brown,2.01,12.57,344,2023-12-09 06:16:22
2963,P000664,SKU000664V2963,XS,Pink,2.55,7.78,320,2025-08-16 06:01:44
2964,P000664,SKU000664V2964,L,White,9.21,11.03,267,2024-06-08 06:55:16
2965,P000664,SKU000664V2965,M,Pink,8.38,8.93,446,2023-10-17 04:15:57
2966,P000664,SKU000664V2966,S,Brown,13.86,10.59,189,2024-05-04 19:40:57
2967,P000665,SKU000665V2967,XXL,Black,19.81,11.51,430,2025-03-09 04:52:43
2968,P000665,SKU000665V2968,XXL,Blue,7.54,14.39,366,2025-03-08 16:20:03
2969,P000665,SKU000665V2969,L,Brown,7.69,9.95,97,2023-12-30 18:22:19
2970,P000665,SKU000665V2970,M,Pink,16.59,6.21,80,2024-07-29 04:09:13
2971,P000666,SKU000666V2971,M,Pink,10.14,13.58,299,2024-07-13 03:55:39
2972,P000666,SKU000666V2972,S,Red,6.52,5.55,318,2024-12-28 13:00:11
2973,P000666,SKU000666V2973,L,Black,15.28,5.87,387,2025-09-17 16:52:42
2974,P000666,SKU000666V2974,S,Pink,17.23,7.79,21,2023-12-18 09:34:57
2975,P000667,SKU000667V2975,S,Pink,8.24,14.85,312,2025-07-08 02:40:55
2976,P000667,SKU000667V2976,M,White,15.29,10.04,303,2024-06-04 07:29:16
2977,P000667,SKU000667V2977,L,Black,11.25,12.16,293,2024-01-24 10:52:43
2978,P000667,SKU000667V2978,L,Beige,13.72,5.31,264,2023-10-19 10:33:21
2979,P000667,SKU000667V2979,M,Pink,17.01,7.27,155,2023-11-28 23:25:27
2980,P000667,SKU000667V2980,XS,Brown,3.87,12.43,321,2024-09-18 11:39:51
2981,P000668,SKU000668V2981,XS,Blue,9.24,12.91,157,2025-07-03 05:39:07
2982,P000668,SKU000668V2982,XL,Red,4.13,9.56,385,2025-03-29 16:54:15
2983,P000668,SKU000668V2983,XL,White,19.94,12.09,159,2025-02-20 07:00:00
2984,P000668,SKU000668V2984,XL,Black,5.30,2.13,171,2024-10-03 17:26:36
2985,P000668,SKU000668V2985,XL,Navy,13.26,12.48,273,2024-09-13 16:30:15
2986,P000669,SKU000669V2986,M,Navy,2.37,14.83,464,2025-01-27 01:42:52
2987,P000669,SKU000669V2987,S,Blue,2.79,2.51,244,2024-04-23 04:45:20
2988,P000669,SKU000669V2988,L,Beige,11.06,2.80,471,2024-12-31 13:03:58
2989,P000670,SKU000670V2989,M,Brown,16.67,8.76,193,2025-02-19 02:25:21
2990,P000670,SKU000670V2990,S,Black,11.13,9.45,286,2023-10-01 12:30:57
2991,P000670,SKU000670V2991,S,Black,6.60,10.67,166,2024-06-08 21:15:32
2992,P000670,SKU000670V2992,XL,Brown,4.74,11.58,314,2023-10-31 01:39:48
2993,P000671,SKU000671V2993,XXL,White,11.07,14.80,222,2025-02-17 16:14:34
2994,P000671,SKU000671V2994,S,Black,2.99,12.25,238,2025-01-22 10:01:04
2995,P000671,SKU000671V2995,XS,Black,0.01,10.84,33,2024-09-12 22:43:46
2996,P000671,SKU000671V2996,XXL,Blue,15.20,3.32,216,2024-06-05 09:09:33
2997,P000671,SKU000671V2997,XL,Red,12.90,13.85,18,2025-04-17 05:17:14
2998,P000672,SKU000672V2998,L,Beige,1.94,11.97,143,2025-04-19 09:00:17
2999,P000672,SKU000672V2999,S,Green,19.57,12.98,350,2025-08-31 09:44:02
3000,P000672,SKU000672V3000,M,Blue,8.98,8.53,36,2025-06-07 02:04:36
3001,P000672,SKU000672V3001,L,Black,13.07,8.14,281,2024-12-12 02:10:42
3002,P000672,SKU000672V3002,L,Black,0.62,11.75,333,2024-01-05 10:59:57
3003,P000673,SKU000673V3003,M,White,0.95,13.95,148,2024-03-09 04:27:35
3004,P000673,SKU000673V3004,M,Beige,2.63,14.20,314,2025-07-28 12:58:48
3005,P000673,SKU000673V3005,L,Green,5.49,14.41,185,2023-11-03 19:47:56
3006,P000673,SKU000673V3006,XL,Blue,16.37,4.14,201,2025-06-10 14:25:10
3007,P000673,SKU000673V3007,XS,Blue,2.84,3.64,408,2025-02-07 22:41:25
3008,P000673,SKU000673V3008,M,Red,12.23,13.34,233,2024-05-03 18:56:28
3009,P000674,SKU000674V3009,M,Blue,15.36,14.21,104,2024-06-04 00:38:14
3010,P000674,SKU000674V3010,S,White,12.18,5.07,179,2025-06-07 22:50:02
3011,P000674,SKU000674V3011,XXL,Beige,8.79,5.36,25,2023-11-09 03:32:38
3012,P000674,SKU000674V3012,M,Green,18.02,9.04,165,2025-04-26 17:43:58
3013,P000675,SKU000675V3013,M,Pink,4.46,6.24,233,2023-11-20 22:41:19
3014,P000675,SKU000675V3014,XS,Gray,10.69,2.08,170,2024-11-25 00:01:38
3015,P000675,SKU000675V3015,XS,Navy,5.75,6.52,383,2025-01-06 19:49:26
3016,P000675,SKU000675V3016,XS,Navy,14.03,13.69,451,2024-07-19 05:56:18
3017,P000675,SKU000675V3017,XS,Black,14.82,3.66,211,2023-12-07 21:34:19
3018,P000676,SKU000676V3018,XS,White,18.59,8.14,408,2024-08-01 19:33:26
3019,P000676,SKU000676V3019,XXL,Navy,12.67,8.43,247,2024-04-12 04:53:45
3020,P000676,SKU000676V3020,L,Beige,10.72,11.51,289,2024-02-12 06:39:28
3021,P000676,SKU000676V3021,XL,Red,11.11,10.78,374,2024-03-31 11:42:50
3022,P000677,SKU000677V3022,S,Navy,11.69,4.21,166,2025-05-17 18:29:38
3023,P000677,SKU000677V3023,M,Navy,14.26,3.32,170,2025-07-30 06:40:28
3024,P000677,SKU000677V3024,XS,Brown,6.55,9.99,198,2024-08-01 20:39:10
3025,P000677,SKU000677V3025,L,White,1.09,2.68,479,2023-12-05 06:53:12
3026,P000677,SKU000677V3026,XXL,Black,7.27,3.21,316,2023-10-12 22:40:05
3027,P000678,SKU000678V3027,L,Beige,5.38,11.94,127,2025-07-20 01:10:26
3028,P000678,SKU000678V3028,XXL,Gray,7.13,5.87,82,2024-03-06 17:50:57
3029,P000678,SKU000678V3029,XL,Beige,2.24,12.97,414,2024-01-31 13:43:50
3030,P000678,SKU000678V3030,XS,Red,11.61,12.48,369,2024-07-24 18:30:54
3031,P000678,SKU000678V3031,XL,Green,3.99,13.02,158,2025-05-24 11:05:25
3032,P000678,SKU000678V3032,XL,Gray,0.73,8.35,128,2024-08-04 13:30:20
3033,P000679,SKU000679V3033,S,Gray,2.50,7.48,121,2024-05-05 07:53:09
3034,P000679,SKU000679V3034,XS,Gray,4.79,8.78,339,2025-02-10 16:22:55
3035,P000679,SKU000679V3035,XL,Navy,8.54,8.67,29,2025-05-03 13:00:16
3036,P000680,SKU000680V3036,XL,White,7.05,8.24,99,2025-02-16 00:56:18
3037,P000680,SKU000680V3037,L,Gray,0.19,9.21,433,2024-01-24 17:34:28
3038,P000680,SKU000680V3038,S,Red,13.69,4.36,170,2023-12-29 16:28:48
3039,P000680,SKU000680V3039,L,Beige,8.17,10.59,435,2024-05-15 21:36:33
3040,P000681,SKU000681V3040,XXL,Gray,9.65,12.20,422,2024-10-12 06:18:42
3041,P000681,SKU000681V3041,XS,White,10.24,3.40,452,2025-06-10 05:53:25
3042,P000681,SKU000681V3042,L,Green,3.76,13.30,152,2024-08-27 20:02:28
3043,P000681,SKU000681V3043,L,White,14.70,11.65,236,2025-04-20 14:15:59
3044,P000681,SKU000681V3044,S,Pink,16.18,14.12,311,2025-06-14 07:48:32
3045,P000682,SKU000682V3045,S,Gray,16.27,9.64,79,2025-09-11 22:01:33
3046,P000682,SKU000682V3046,XL,Beige,17.77,12.32,332,2024-05-24 21:00:12
3047,P000682,SKU000682V3047,M,Red,1.05,9.48,310,2025-08-28 23:07:26
3048,P000682,SKU000682V3048,XS,Black,2.24,9.74,282,2025-03-12 00:54:43
3049,P000682,SKU000682V3049,M,Green,4.56,8.91,18,2025-01-07 18:36:18
3050,P000683,SKU000683V3050,XXL,Red,3.27,3.10,370,2024-01-06 23:39:25
3051,P000683,SKU000683V3051,XL,Blue,13.27,13.76,158,2024-07-01 21:21:58
3052,P000683,SKU000683V3052,S,Beige,7.80,14.19,386,2025-02-24 22:29:37
3053,P000683,SKU000683V3053,XL,Beige,12.39,13.71,490,2023-12-10 15:56:39
3054,P000684,SKU000684V3054,XL,Red,8.76,13.84,297,2025-07-04 06:53:09
3055,P000684,SKU000684V3055,M,Green,6.57,9.42,373,2024-07-08 10:11:16
3056,P000684,SKU000684V3056,XL,Navy,18.91,3.45,389,2024-10-29 04:50:41
3057,P000684,SKU000684V3057,XL,Black,3.58,7.73,46,2024-02-29 06:09:59
3058,P000684,SKU000684V3058,XL,Green,14.62,10.58,321,2024-10-11 07:31:51
3059,P000684,SKU000684V3059,XXL,White,16.40,8.87,163,2024-09-06 23:56:40
3060,P000685,SKU000685V3060,XXL,Pink,18.15,13.68,241,2025-08-14 17:35:29
3061,P000685,SKU000685V3061,L,Black,18.52,9.55,394,2024-07-24 10:48:33
3062,P000685,SKU000685V3062,M,Beige,18.51,3.29,425,2024-10-01 01:46:32
3063,P000685,SKU000685V3063,M,Gray,8.51,13.36,399,2024-04-22 13:06:53
3064,P000686,SKU000686V3064,XL,White,1.66,4.83,381,2024-12-07 08:26:26
3065,P000686,SKU000686V3065,XS,Gray,10.56,11.78,184,2025-01-05 07:27:31
3066,P000686,SKU000686V3066,XL,White,15.51,5.19,305,2024-08-20 14:54:12
3067,P000686,SKU000686V3067,L,Brown,1.60,13.91,493,2023-12-06 02:09:45
3068,P000686,SKU000686V3068,XL,Black,17.75,11.59,21,2025-05-06 14:18:13
3069,P000686,SKU000686V3069,XL,Pink,12.61,12.83,95,2024-08-20 04:56:40
3070,P000687,SKU000687V3070,L,Pink,0.94,3.92,171,2025-06-17 22:19:36
3071,P000687,SKU000687V3071,L,Blue,11.70,12.70,123,2024-07-09 00:42:47
3072,P000687,SKU000687V3072,M,White,12.56,6.07,346,2025-01-15 19:37:15
3073,P000687,SKU000687V3073,XL,Brown,15.02,11.38,396,2024-02-18 18:13:14
3074,P000687,SKU000687V3074,XXL,Black,15.38,6.14,352,2024-08-29 04:37:01
3075,P000687,SKU000687V3075,S,Blue,0.40,3.58,391,2025-01-28 21:08:24
3076,P000688,SKU000688V3076,XL,White,0.21,13.15,500,2024-08-22 21:49:49
3077,P000688,SKU000688V3077,S,Pink,19.70,3.75,167,2023-12-08 04:57:44
3078,P000688,SKU000688V3078,M,Red,2.43,7.55,380,2023-10-28 10:07:00
3079,P000688,SKU000688V3079,XL,Black,13.80,12.74,177,2024-10-29 17:40:28
3080,P000689,SKU000689V3080,XL,White,0.85,2.79,177,2024-06-18 10:52:54
